date,hs300_benchmark,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2020-06-17,1.722650777041533,2.3582308805118344,2.386341187373666,2.4028553249386198,1.702872560839926,2.3582308805118344,2.413405767004904,2.3582308805118344,1.7331848919943618,2.254471376824727,2.3582308805118344,2.3582308805118344,2.3582308805118344,2.3582308805118344,2.3582308805118344
2020-06-18,1.7359282942191279,2.333941985675102,2.3617627669044614,2.378106815037566,1.68533361124326,2.333941985675102,2.4301849496260273,2.333941985675102,1.715333736739738,2.2312511660147343,2.333941985675102,2.333941985675102,2.333941985675102,2.333941985675102,2.333941985675102
2020-06-19,1.7582002585170295,2.3516066364654526,2.3796379817911557,2.396105731329241,1.6980892109499262,2.3516066364654526,2.494505149673667,2.3516066364654526,1.728316395106737,2.2481385920583654,2.3516066364654526,2.3516066364654526,2.3516066364654526,2.3516066364654526,2.3516066364654526
2020-06-22,1.7599134865399448,2.380859357584534,2.381872383651993,2.4259119972427268,1.7192125269641643,2.380859357584534,2.528063514915914,2.380859357584534,1.7498157210261365,2.276104226382894,2.380859357584534,2.380859357584534,2.380859357584534,2.380859357584534,2.380859357584534
2020-06-23,1.7680513196487935,2.428265849217855,2.388575589234503,2.4742155547099496,1.7534446348019463,2.428265849217855,2.578401062779284,2.428265849217855,1.784657184497896,2.3214248857577746,2.428265849217855,2.428265849217855,2.428265849217855,2.428265849217855,2.428265849217855
2020-06-24,1.7834703718550327,2.425632155238226,2.388575589234503,2.4715320237395484,1.7515428510331807,2.425632155238226,2.57560453234243,2.425632155238226,1.7827215476383538,2.3189070713480593,2.425632155238226,2.425632155238226,2.425632155238226,2.425632155238226,2.425632155238226
2020-06-29,1.7680513196487933,2.401928909421566,2.3438875520177676,2.447380245005937,1.7344267971142897,2.401928909421566,2.550435758410745,2.401928909421566,1.7653008159024741,2.296246741660619,2.401928909421566,2.401928909421566,2.401928909421566,2.401928909421566,2.401928909421566
2020-06-30,1.7894666699352368,2.483573422790062,2.359528365043625,2.5305697050883755,1.7933820939460252,2.483573422790062,2.637128201953215,2.483573422790062,1.8253055585482816,2.374298988361802,2.483573422790062,2.483573422790062,2.483573422790062,2.483573422790062,2.483573422790062
2020-07-01,1.829727528473751,2.454602789014144,2.410202314574174,2.501050864413962,1.7724624724896032,2.454602789014144,2.6063663671478228,2.454602789014144,1.8040135530933177,2.346603029854931,2.454602789014144,2.454602789014144,2.454602789014144,2.454602789014144,2.454602789014144
2020-07-02,1.8717016150351813,2.470404952891917,2.4654925362100055,2.517152050236369,1.7838731751021968,2.470404952891917,2.6231455497689455,2.470404952891917,1.8156273742505704,2.3617099163132242,2.470404952891917,2.470404952891917,2.470404952891917,2.470404952891917,2.470404952891917
2020-07-03,1.9089643245335934,2.507276668606722,2.514576712560182,2.5547214838219867,1.8104981478649163,2.507276668606722,2.6622969758849,2.507276668606722,1.842726290284161,2.396959318049243,2.507276668606722,2.507276668606722,2.507276668606722,2.507276668606722,2.507276668606722
2020-07-06,2.049020715406936,2.5889211819752185,2.6990655133246384,2.6379109439044255,1.8694534446966522,2.5889211819752185,2.748989419427371,2.5889211819752185,1.902731032929969,2.4750115647504263,2.5889211819752185,2.5889211819752185,2.5889211819752185,2.5889211819752185,2.5889211819752185
2020-07-07,2.02846197913195,2.5981604082887837,2.689999406427231,2.64732500269287,1.8761250666751352,2.5981604082887837,2.7587998901193784,2.5981604082887837,1.9275890520722925,2.4838442755083388,2.5981604082887837,2.5981604082887837,2.5981604082887837,2.5981604082887837,2.5981604082887837
2020-07-08,2.05501701348714,2.6229159666017914,2.7242609451086657,2.6725490066722126,1.8940009927890127,2.6229159666017914,2.7850860390945877,2.6229159666017914,1.9452742483365022,2.5075106171270516,2.6229159666017914,2.6229159666017914,2.6229159666017914,2.6229159666017914,2.6229159666017914
2020-07-09,2.086711731911077,2.6418278676911404,2.766277474899837,2.691818774790673,1.9076572287854567,2.6418278676911404,2.80516722826243,2.6418278676911404,1.9593001777389836,2.5255904158607634,2.6418278676911404,2.6418278676911404,2.6418278676911404,2.6418278676911404,2.6418278676911404
2020-07-10,2.0494490224126647,2.642226774922325,2.716879662848054,2.6922252304827468,1.9079452786892717,2.642226774922325,2.805590799194405,2.642226774922325,1.9595960255565192,2.5259717716228924,2.642226774922325,2.642226774922325,2.642226774922325,2.642226774922325,2.642226774922325
2020-07-13,2.0922797229855523,2.6645165114822413,2.773658757160448,2.7149367523388466,1.9240406411450435,2.6645165114822413,2.829258669190464,2.6645165114822413,1.9761271119825878,2.5472807848694616,2.6645165114822413,2.6645165114822413,2.6645165114822413,2.6645165114822413,2.6645165114822413
2020-07-14,2.0738625217392106,2.657873712825628,2.765366037005251,2.708168253013168,1.9192438930178728,2.657873712825628,2.822205158504409,2.657873712825628,1.9712005091755844,2.5409302618748284,2.657873712825628,2.657873712825628,2.657873712825628,2.657873712825628,2.657873712825628
2020-07-15,2.049020715406936,2.6493424312983707,2.7312847567411738,2.699475535342593,1.9130834761809878,2.6493424312983707,2.8131464035234277,2.6493424312983707,1.9648733212398675,2.532774347129678,2.6493424312983707,2.6493424312983707,2.6493424312983707,2.6493424312983707,2.6493424312983707
2020-07-16,1.9513667181007528,2.61992867551499,2.601114831043643,2.6695051875303375,1.891843877442507,2.61992867551499,2.7819140492914447,2.61992867551499,1.9430587368609404,2.504654763484776,2.61992867551499,2.61992867551499,2.61992867551499,2.61992867551499,2.61992867551499
2020-07-17,1.9723537613814677,2.626284788906518,2.6290899466540774,2.6759815766892445,1.8964336108640587,2.626284788906518,2.7886631494894893,2.626284788906518,1.947772720784743,2.5107312150432177,2.626284788906518,2.626284788906518,2.626284788906518,2.626284788906518,2.626284788906518
2020-07-20,2.0246072160803905,2.678111896214743,2.6987422753167913,2.728789400469716,1.933857834112178,2.678111896214743,2.8436946315684994,2.678111896214743,1.986210070092232,2.560277987980335,2.678111896214743,2.678111896214743,2.678111896214743,2.678111896214743,2.678111896214743
2020-07-21,2.029746900149137,2.713754223832936,2.705593324037714,2.7651061824346748,1.9595950688363346,2.713754223832936,2.88154065878182,2.713754223832936,2.0126440477527026,2.5943520933118642,2.713754223832936,2.713754223832936,2.713754223832936,2.713754223832936,2.713754223832936
2020-07-22,2.0524471714527674,2.7475068730592684,2.7358521225551224,2.7994975279108547,1.9839677715679271,2.7475068730592684,2.917380172262119,2.7475068730592684,2.0376765536313357,2.6266196639732478,2.7475068730592684,2.7475068730592684,2.7475068730592684,2.7475068730592684,2.7475068730592684
2020-07-23,2.041311189303817,2.776467329597314,2.7210081836597904,2.829005998765071,2.004880044066594,2.776467329597314,2.94813120058973,2.776467329597314,2.0591549505913864,2.654305893029255,2.776467329597314,2.776467329597314,2.776467329597314,2.776467329597314,2.776467329597314
2020-07-24,1.9505101040892954,2.726645513455472,2.599972989590156,2.778241411970857,1.9689038365034306,2.726645513455472,2.895228993143582,2.726645513455472,2.022204816778428,2.606676180704892,2.726645513455472,2.726645513455472,2.726645513455472,2.726645513455472,2.726645513455472
2020-07-27,1.9625027002497035,2.7307188129045974,2.6159587699389752,2.782391789846189,1.971845155744613,2.7307188129045974,2.8995541372096763,2.7307188129045974,2.025225761644768,2.6105702595642515,2.7307188129045974,2.7307188129045974,2.7307188129045974,2.7307188129045974,2.7307188129045974
2020-07-28,1.9774934454502142,2.7608702514776824,2.635940995375,2.813113779507427,1.9936174333618129,2.7608702514776824,2.931569783802164,2.7608702514776824,2.0475874452645875,2.6393950687866443,2.7608702514776824,2.7608702514776824,2.7608702514776824,2.7608702514776824,2.7608702514776824
2020-07-29,2.0340299702064257,2.87998772041733,2.7113025313051495,2.9344852902022245,2.079631856737527,2.87998772041733,3.058052066871991,2.87998772041733,2.1359303993682706,2.75327150320343,2.87998772041733,2.87998772041733,2.87998772041733,2.87998772041733,2.87998772041733
2020-07-30,2.0190392250059155,2.849902545285833,2.6913203058691253,2.9038308178756056,2.057907427784086,2.849902545285833,3.026106780667872,2.849902545285833,2.113617859742452,2.7245100419057993,2.849902545285833,2.849902545285833,2.849902545285833,2.849902545285833,2.849902545285833
2020-07-31,2.034458277212154,2.916718208644395,2.711873452031892,2.9719108238738228,2.1061548494881555,2.916718208644395,3.0970535336642584,2.916718208644395,2.1631714066238357,2.7883858913021657,2.916718208644395,2.916718208644395,2.916718208644395,2.916718208644395,2.916718208644395
2020-08-03,2.0665813026418203,2.975905414398758,2.7546925065376597,3.0322180201243616,2.148893781229231,2.975905414398758,3.159900175546217,2.975905414398758,2.2070673410155592,2.8449689266402856,2.975905414398758,2.975905414398758,2.975905414398758,2.975905414398758,2.975905414398758
2020-08-04,2.0682945306647356,2.9669372661530757,2.7569761894446336,3.023080168972866,2.1424179040386977,2.9669372661530757,3.150377543180705,2.9669372661530757,2.200416152773264,2.836395366820467,2.9669372661530757,2.9669372661530757,2.9669372661530757,2.9669372661530757,2.9669372661530757
2020-08-05,2.069151144676194,2.9845592361517426,2.7581180308981215,3.0410355968307248,2.15514268405352,2.9845592361517426,3.169089047189816,2.9845592361517426,2.2134854103781034,2.8532419899791948,2.9845592361517426,2.9845592361517426,2.9845592361517426,2.9845592361517426,2.9845592361517426
2020-08-06,2.061441618573074,2.939256861108161,2.747841457816737,2.9948759718315774,2.122429953489221,2.939256861108161,3.1209857095769187,2.939256861108161,2.1798871004501894,2.809932868433061,2.939256861108161,2.939256861108161,2.939256861108161,2.939256861108161,2.939256861108161
2020-08-07,2.040882882298088,2.882785122391513,2.720437262933046,2.9373356269886717,2.0816518536355586,2.882785122391513,3.061022427067757,2.882785122391513,2.1380050804072037,2.755945822640252,2.882785122391513,2.882785122391513,2.882785122391513,2.882785122391513,2.882785122391513
2020-08-10,2.04773579438975,2.865435938569156,2.729571994560943,2.919658147198465,2.069124051829466,2.865435938569156,3.0426005751027727,2.865435938569156,2.1251381334866695,2.7393599833731974,2.865435938569156,2.865435938569156,2.865435938569156,2.865435938569156,2.865435938569156
2020-08-11,2.027605365120493,2.820011902986991,2.716438648268676,2.8733745594968583,2.036323470497626,2.820011902986991,2.9943680549038403,2.820011902986991,2.091449594548082,2.6959345542152042,2.820011902986991,2.820011902986991,2.820011902986991,2.820011902986991,2.820011902986991
2020-08-12,2.0138995409371687,2.7790761976143328,2.6148545697249626,2.8316642339949456,2.0067639010704807,2.7790761976143328,2.9509013701203437,2.7790761976143328,2.0610898062388547,2.656799973790764,2.7790761976143328,2.7790761976143328,2.7790761976143328,2.7790761976143328,2.7790761976143328
2020-08-13,2.007474935851236,2.78859544887278,2.623995090396486,2.8413636165977314,2.0136377283541913,2.78859544887278,2.961009179184804,2.78859544887278,2.0681497176398644,2.676813405099601,2.78859544887278,2.78859544887278,2.78859544887278,2.78859544887278,2.78859544887278
2020-08-14,2.0464508733725637,2.8140782775819635,2.6479737630466698,2.8673286530003885,2.032038814583727,2.8140782775819635,2.988067564347839,2.8140782775819635,2.087048947006701,2.70497674046581,2.8140782775819635,2.8140782775819635,2.8140782775819635,2.8140782775819635,2.8140782775819635
2020-08-17,2.0888532669397217,2.8265434846237847,2.6597031955434973,2.8800297372599593,2.0756286564398847,2.8265434846237847,3.001303472226191,2.8265434846237847,2.096293713734799,2.7169586726607413,2.8265434846237847,2.8265434846237847,2.8265434846237847,2.8265434846237847,2.8265434846237847
2020-08-18,2.08585511789962,2.8246787718797264,2.657948549817676,2.87812973884014,2.0755669405403934,2.8246787718797264,2.99932346772108,2.8246787718797264,2.094910757617352,2.749430615484335,2.8246787718797264,2.8246787718797264,2.8246787718797264,2.8246787718797264,2.8246787718797264
2020-08-19,2.0533037854642253,2.7919190783148387,2.62712253842477,2.8447501385744265,2.0514951991365855,2.7919190783148387,2.9645383025254173,2.7919190783148387,2.0792288201208673,2.719066302369724,2.7919190783148387,2.7919190783148387,2.7919190783148387,2.7919190783148387,2.7919190783148387
2020-08-20,2.031460128172053,2.7740865573383027,2.610342604458107,2.8265801755145548,2.0305955835959275,2.7740865573383027,2.945603229558533,2.7740865573383027,2.065948388091941,2.70169910600282,2.7740865573383027,2.7740865573383027,2.7740865573383027,2.7740865573383027,2.7740865573383027
2020-08-21,2.0485924084012086,2.8208484795735194,2.654344345338919,2.8742269664949482,2.0340790679259797,2.8208484795735194,2.99525635548283,2.8208484795735194,2.100773443427857,2.747240815277774,2.8208484795735194,2.8208484795735194,2.8208484795735194,2.8208484795735194,2.8208484795735194
2020-08-24,2.061441618573075,2.87922407630521,2.709274248952166,2.933707195768669,2.0453732067420134,2.87922407630521,3.057241208048231,2.87922407630521,2.1442475627384874,2.8040931499986175,2.87922407630521,2.87922407630521,2.87922407630521,2.87922407630521,2.87922407630521
2020-08-25,2.065296381624635,2.9414604285468093,2.7678370221189073,2.9971212370418563,2.041547789479918,2.9414604285468093,3.1233255195394682,2.9414604285468093,2.190596906544696,2.8647054970673183,2.9414604285468093,2.9414604285468093,2.9414604285468093,2.9414604285468093,2.9414604285468093
2020-08-26,2.0400262682866313,2.893964740859948,2.723144827216378,2.9487267956777323,2.0182675418905593,2.893964740859948,3.0728932607945367,2.893964740859948,2.1552253932952543,2.818449169331928,2.893964740859948,2.893964740859948,2.893964740859948,2.893964740859948,2.893964740859948
2020-08-27,2.055445320492871,2.974831243734742,2.7992380829113794,3.0311235230921785,2.0211781429185125,2.974831243734742,3.158759590884701,2.974831243734742,2.215449188700222,2.8972055289503644,2.974831243734742,2.974831243734742,2.974831243734742,2.974831243734742,2.974831243734742
2020-08-28,2.105985547168878,3.0177153487028283,2.839590899573184,3.074819117458845,2.0536291758040344,3.0177153487028283,3.204295141228856,3.0177153487028283,2.2473863131202294,2.938970609332418,3.0177153487028283,3.0177153487028283,3.0177153487028283,3.0177153487028283,3.0177153487028283
2020-08-31,2.0875683459225365,3.0510803866798404,2.8709865241618857,3.108815516976963,2.0343873679172373,3.0510803866798404,3.2397230781688364,3.0510803866798404,2.272234292807414,2.9714650147559944,3.0510803866798404,3.0510803866798404,3.0510803866798404,3.0510803866798404,3.0510803866798404
2020-09-01,2.1021307841173185,3.101493744026545,2.9184241695979165,3.1601828386203255,2.048578826782479,3.101493744026545,3.2932534007251095,3.101493744026545,2.309778685239299,3.0205628780198124,3.101493744026545,3.101493744026545,3.101493744026545,3.101493744026545,3.101493744026545
2020-09-02,2.1004175560944027,3.219212054003096,3.029194008067352,3.2801287142796833,2.046909243386568,3.219212054003096,3.4182500174052337,3.219212054003096,2.3974471655546035,3.135209427884127,3.219212054003096,3.219212054003096,3.219212054003096,3.219212054003096,3.219212054003096
2020-09-03,2.0918514159798254,3.2536915269595763,3.0616382867072796,3.3152606370609563,2.038036862065077,3.2536915269595763,3.4548612927907905,3.2536915269595763,2.4231250995715747,3.1687891880453782,3.2536915269595763,3.2536915269595763,3.2536915269595763,3.2536915269595763,3.2536915269595763
2020-09-04,2.068294530664737,3.1820227961094876,2.9941998929590583,3.2422357297128888,2.025220567132913,3.1820227961094876,3.3787614160612995,3.1820227961094876,2.369751170562524,3.098990592340483,3.1820227961094876,3.1820227961094876,3.1820227961094876,3.1820227961094876,3.1820227961094876
2020-09-07,2.0267487511090363,3.007989187693341,2.8304388374669296,3.0649089097832563,1.999474627604288,3.007989187693341,3.193967629563811,3.007989187693341,2.240142939042113,2.9294982442994453,3.007989187693341,3.007989187693341,3.007989187693341,3.007989187693341,3.007989187693341
2020-09-08,2.037028119246529,3.1343043321806494,2.949298071462811,3.19361429654583,2.008436833624349,3.1343043321806494,3.3280926072288803,3.1343043321806494,2.3342137489290056,3.052517301521444,3.1343043321806494,3.1343043321806494,3.1343043321806494,3.1343043321806494,3.1343043321806494
2020-09-09,1.9894860416106237,3.0082202312711224,2.8306562434065436,3.0651443253635344,1.9770238253070336,3.0082202312711224,3.194212958141278,3.0082202312711224,2.240315004367845,2.9297232589897364,3.0082202312711224,3.0082202312711224,3.0082202312711224,3.0082202312711224,3.0082202312711224
2020-09-10,1.9911992696335397,3.054308060270421,2.8740236802536767,3.11210426734419,1.9769310041193042,3.054308060270421,3.24315031288407,3.054308060270421,2.2746380415419685,2.9746084649237887,3.054308060270421,3.054308060270421,3.054308060270421,3.054308060270421,3.054308060270421
2020-09-11,2.006618321839779,3.0116270455583973,2.833861966189788,3.068615606279625,1.9806468115546998,3.0116270455583973,3.197830409493168,3.0116270455583973,2.242852164741124,2.9330411753286842,3.0116270455583973,3.0116270455583973,3.0116270455583973,3.0116270455583973,3.0116270455583973
2020-09-14,2.018182610994459,3.0622988853790334,2.8815428368461795,3.120246301621476,1.984035482301695,3.0622988853790334,3.251635196019566,3.0622988853790334,2.2805890570966167,2.982390776184068,3.0622988853790334,3.0622988853790334,3.0622988853790334,3.0622988853790334,3.0622988853790334
2020-09-15,2.0331733561949696,3.092146719597655,2.9096288650580844,3.1506589418692084,1.9927135483685297,3.092146719597655,3.283328466958472,3.092146719597655,2.3028176659440502,3.0114597563178176,3.092146719597655,3.092146719597655,3.092146719597655,3.092146719597655,3.092146719597655
2020-09-16,2.0211807600345613,3.0771572624808083,2.8955241795260855,3.135385841534208,1.9920151432040352,3.0771572624808083,3.2674122392633,3.0771572624808083,2.291654551841859,2.9968614364546813,3.0771572624808083,3.0771572624808083,3.0771572624808083,3.0771572624808083,3.0771572624808083
2020-09-17,2.0087598568684237,2.98744845521345,2.8111105475917637,3.043979488145485,1.9795876669851062,2.98744845521345,3.1721569013548407,2.98744845521345,2.2248456178230613,2.909493504926493,2.98744845521345,2.98744845521345,2.98744845521345,2.98744845521345,2.98744845521345
2020-09-18,2.0605850045616174,3.0289921880001853,2.850202109228358,3.0863093466717917,1.9989432342210802,3.0289921880001853,3.216269206769686,3.0289921880001853,2.255784525464223,2.949953189009903,3.0289921880001853,3.0289921880001853,3.0289921880001853,3.0289921880001853,3.0289921880001853
2020-09-21,2.0370281192465294,2.979160237928512,2.803311552770694,3.035534434184933,1.992544621498776,2.979160237928512,3.1633562388314544,2.979160237928512,2.2186731250813776,2.901421561688154,2.979160237928512,2.979160237928512,2.979160237928512,2.979160237928512,2.979160237928512
2020-09-22,2.0126146199199826,2.9224648479960034,2.7499626796341645,2.9777662060082113,1.9852861905427341,2.9224648479960034,3.103155477162895,2.9224648479960034,2.176450307940555,2.8462055901857695,2.9224648479960034,2.9224648479960034,2.9224648479960034,2.9224648479960034,2.9224648479960034
2020-09-23,2.0186109180001863,2.898608584625711,2.7275145622551604,2.953458514193064,1.9869423560815564,2.898608584625711,3.07782422488353,2.898608584625711,2.1751735200110547,2.8229718359074143,2.898608584625711,2.898608584625711,2.898608584625711,2.898608584625711,2.898608584625711
2020-09-24,1.9856312785590633,2.860840322619111,2.691975619480874,2.9149755691064754,1.9616219480992483,2.860840322619111,3.0377208206666855,2.860840322619111,2.148034386097634,2.791779542866264,2.860840322619111,2.860840322619111,2.860840322619111,2.860840322619111,2.860840322619111
2020-09-25,1.98691619957625,2.8796548970142464,2.709679639926253,2.9341461688324837,1.9614123262329026,2.8796548970142464,3.0576986656097267,2.8796548970142464,2.1417459687520246,2.8117595062905254,2.8796548970142464,2.8796548970142464,2.8796548970142464,2.8796548970142464,2.8796548970142464
2020-09-28,1.9911992696335388,2.880563153204495,2.7105342851509655,2.9350716118165368,1.9625961922629633,2.880563153204495,3.0586630776105657,2.880563153204495,2.1424214851259054,2.8126463479671884,2.880563153204495,2.880563153204495,2.880563153204495,2.880563153204495,2.880563153204495
2020-09-29,1.9959106466965564,2.910155881896333,2.738380265761099,2.9652243192143866,1.982758422202155,2.910155881896333,3.0582348647797,2.910155881896333,2.1399428092662065,2.8415413507338827,2.910155881896333,2.910155881896333,2.910155881896333,2.910155881896333,2.910155881896333
2020-09-30,1.9899143486163522,2.911328150126704,2.739483339382755,2.9664187700982594,1.9835571164306351,2.911328150126704,3.0582348647797,2.911328150126704,2.129367030131609,2.8426859796767765,2.911328150126704,2.911328150126704,2.911328150126704,2.911328150126704,2.911328150126704
2020-10-09,2.0297469001491377,2.909569924771821,2.7378288954938474,2.9646272741122917,1.982763693584063,2.909569924771821,3.0551653635439036,2.909569924771821,2.155839347522522,2.8409692090800918,2.909569924771821,2.909569924771821,2.909569924771821,2.909569924771821,2.909569924771821
2020-10-12,2.0931363369970106,2.934774962649472,2.761546174266194,2.990309263089744,1.9991400134984372,2.934774962649472,3.0816316663658405,2.934774962649472,2.1848697779099715,2.8655799723116093,2.934774962649472,2.934774962649472,2.934774962649472,2.934774962649472,2.934774962649472
2020-10-13,2.099989249088673,2.9283409766825277,2.755491962424255,2.983753527784515,1.9947572451579323,2.9283409766825277,3.0748757225033545,2.9283409766825277,2.188815366673692,2.8592976843802833,2.9283409766825277,2.9283409766825277,2.9283409766825277,2.9283409766825277,2.9283409766825277
2020-10-14,2.0897098809511796,2.9172115222077846,2.745019438016915,2.9724134723347726,1.9871759695739324,2.9172115222077846,3.063189347985636,2.9172115222077846,2.1822423475545514,2.8335832910158842,2.9172115222077846,2.9172115222077846,2.9172115222077846,2.9172115222077846,2.9172115222077846
2020-10-15,2.0845701968824333,2.91545284156139,2.7433645657106505,2.9706215124418813,1.985977973510889,2.91545284156139,3.0613426626213647,2.91545284156139,2.180926753072228,2.83071963938272,2.91545284156139,2.91545284156139,2.91545284156139,2.91545284156139,2.91545284156139
2020-10-16,2.078573898802229,2.927765462913384,2.7549504190801675,2.983167123655814,1.994365210804751,2.927765462913384,3.0742714099144863,2.927765462913384,2.1901373034622766,2.8375941419220756,2.927765462913384,2.927765462913384,2.927765462913384,2.927765462913384,2.927765462913384
2020-10-19,2.065296381624634,2.9154684693023527,2.7485379453935277,2.9706374359042105,1.9859886189752523,2.9154684693023527,3.0613590723774915,2.9154684693023527,2.1809384435231487,2.833041420425099,2.9154684693023527,2.9154684693023527,2.9154684693023527,2.9154684693023527,2.9154684693023527
2020-10-20,2.0781455917965004,2.920547261326853,2.7525329839431283,2.9758123331380544,1.9894482424508624,2.920547261326853,3.066692008131944,2.920547261326853,2.184737672665744,2.831396656061295,2.920547261326853,2.920547261326853,2.920547261326853,2.920547261326853,2.920547261326853
2020-10-21,2.0807154338308735,2.8785130447693077,2.7568125492678566,2.932982709491111,1.9608149450683658,2.8785130447693077,3.0225543912914112,2.8785130447693077,2.1532936561040885,2.790645546919127,2.8785130447693077,2.8785130447693077,2.8785130447693077,2.8785130447693077,2.8785130447693077
2020-10-22,2.073862521739211,2.8655509123764693,2.7468706257242914,2.919775296637654,1.951985267203255,2.8655509123764693,3.008943631300009,2.8655509123764693,2.1435972340219305,2.7903835949463063,2.8655509123764693,2.8655509123764693,2.8655509123764693,2.8655509123764693,2.8655509123764693
2020-10-23,2.049877329418394,2.7838114027335243,2.738578186099464,2.8364890426807072,1.8963051123393775,2.7838114027335243,2.9231138608696683,2.7838114027335243,2.082451369879662,2.7107882243732275,2.7838114027335243,2.7838114027335243,2.7838114027335243,2.7838114027335243,2.7838114027335243
2020-10-26,2.0344582772121544,2.7917274541157053,2.730279464323405,2.844554888299705,1.9016974491517171,2.7917274541157053,2.9314260329858857,2.7917274541157053,2.088373032542827,2.718496626906991,2.7917274541157053,2.7917274541157053,2.7917274541157053,2.7917274541157053,2.7917274541157053
2020-10-27,2.040454575292359,2.8255374814907674,2.7258659485444197,2.8790046976825994,1.9247285092647364,2.8255374814907674,2.9669279206350927,2.8255374814907674,2.113664881607649,2.75141977104817,2.8255374814907674,2.8255374814907674,2.8255374814907674,2.8255374814907674,2.8255374814907674
2020-10-28,2.057586855521514,2.851023041051726,2.720186335918683,2.9049725166125246,1.9420890232847667,2.851023041051726,2.993688782499336,2.851023041051726,2.132729548979783,2.776236809544949,2.851023041051726,2.851023041051726,2.851023041051726,2.851023041051726,2.851023041051726
2020-10-29,2.076432363773584,2.8877965344010037,2.7420555195396212,2.9424418691857253,1.9671387674478733,2.8877965344010037,3.0323024285302136,2.8877965344010037,2.1602382413880648,2.812045683896999,2.8877965344010037,2.8877965344010037,2.8877965344010037,2.8877965344010037,2.8877965344010037
2020-10-30,2.0374564262522568,2.8424113889977902,2.706474427638077,2.896197907576014,1.9362228500951855,2.8424113889977902,2.9846462017199316,2.8424113889977902,2.1262875369242837,2.767851052895886,2.8424113889977902,2.8424113889977902,2.8424113889977902,2.8424113889977902,2.8424113889977902
2020-11-02,2.049449022412665,2.907965157194233,2.731476500872609,2.962992139761807,1.9808774361213657,2.907965157194233,3.0534802930880107,2.907965157194233,2.1753255336245667,2.8316852561453296,2.907965157194233,2.907965157194233,2.907965157194233,2.907965157194233,2.907965157194233
2020-11-03,2.071292679704838,2.944675267384242,2.73038391027226,3.000396909785852,2.005884004296027,2.944675267384242,3.0920273842541355,2.944675267384242,2.2027868117767255,2.8674324099650184,2.944675267384242,2.944675267384242,2.944675267384242,2.944675267384242,2.944675267384242
2020-11-04,2.087140038916807,2.9577860210235305,2.745758071982409,3.0137557562230106,2.014814921501263,2.9577860210235305,3.1057942025277514,2.9577860210235305,2.212594411116782,2.8801992506149072,2.9577860210235305,2.9577860210235305,2.9577860210235305,2.9577860210235305,2.9577860210235305
2020-11-05,2.119691371352201,3.0076068848528283,2.770420569634945,3.0645193726842144,2.0487524068811607,3.0076068848528283,3.1581081119674925,3.0076068848528283,2.249863288608998,2.9287132450844853,3.0076068848528283,3.0076068848528283,3.0076068848528283,3.0076068848528283,3.0076068848528283
2020-11-06,2.1205479853636584,2.9525417195678156,2.7708134551380423,3.0084122176481474,2.011242554619169,2.9525417195678156,3.1002874752183054,2.9525417195678156,2.2086713713807598,2.875092514354952,2.9525417195678156,2.9525417195678156,2.9525417195678156,2.9525417195678156,2.9525417195678156
2020-11-09,2.1620937649193595,3.0521834472264096,2.8112211513588057,3.1099394505705535,2.0791175253789635,3.0521834472264096,3.2049152940977863,3.0521834472264096,2.28320912636519,2.9721205032941067,3.0521834472264096,3.0521834472264096,3.0521834472264096,3.0521834472264096,3.0521834472264096
2020-11-10,2.15052947576468,3.0115075981663635,2.79778914961719,3.0684938986027506,2.05140953465604,3.0115075981663635,3.1622040177256476,3.0115075981663635,2.2527812469790596,2.9325116373558164,3.0115075981663635,3.0115075981663635,3.0115075981663635,3.0115075981663635,3.0115075981663635
2020-11-11,2.1303990464954228,2.9330890046227296,2.789932382636588,2.988591401935579,1.9979915553729473,2.9330890046227296,3.0798613426750983,2.9330890046227296,2.1941196194749035,2.8561500707133147,2.9330890046227296,2.9330890046227296,2.9330890046227296,2.9330890046227296,2.9330890046227296
2020-11-12,2.129114125478236,2.938966220096886,2.7974809828441445,2.999389472706807,2.0019950570968854,2.938966220096886,3.086032655142227,2.938966220096886,2.198516115373734,2.86187311879186,2.938966220096886,2.938966220096886,2.938966220096886,2.938966220096886,2.938966220096886
2020-11-13,2.1072704681860635,2.9214717448655105,2.780828711909572,2.992044205675799,1.9900779915994253,2.9214717448655105,3.067662753004726,2.9214717448655105,2.1854292396338293,2.844837547559472,2.9214717448655105,2.9214717448655105,2.9214717448655105,2.9214717448655105,2.9214717448655105
2020-11-16,2.1299707394896936,2.9302250580324407,2.789160630444028,3.0460343307871236,1.9960406629542657,2.9302250580324407,3.076854083646472,2.9302250580324407,2.191977222366266,2.8533612493568947,2.9302250580324407,2.9302250580324407,2.9302250580324407,2.9302250580324407,2.9302250580324407
2020-11-17,2.126115976438134,2.923018414890043,2.78230092344803,3.0407321916146435,1.9911315680995227,2.923018414890043,3.0684433783957905,2.923018414890043,2.1865862379520977,2.8463436463150766,2.923018414890043,2.923018414890043,2.923018414890043,2.923018414890043,2.923018414890043
