date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,holding_for_return,exposure_for_return,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,return_weight_510300,return_weight_159949,return_weight_159954,return_weight_159941,return_weight_518880,return_weight_513880,return_weight_512890,return_weight_159985,return_weight_511260,effective_momentum,signal_asset_momentum,base_target_exposure,target_exposure,stress_bond_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260
2015-07-28,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06881903143585388,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07024968260685571,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07587961000423904,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07904802379940512,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07048832271762207,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07075873827791979,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07322264793529165,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,1.441315941277296,0.0,,,,0.0,0.0,0.0,-0.16031328916736198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06566523605150221,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,1.440739414900785,-0.00039999999999995595,-0.0540657439446367,518880,518880,0.8,0.0004,0.8,-0.16064916385169503,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008675682572084176,-0.0540657439446367,0.0,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-10,1.444955570481656,0.0029263831732966317,-0.05793991416309019,518880,518880,0.8,0.0,0.0,-0.15819290168829814,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.03055900621117935,-0.05793991416309019,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-11,1.4731201441579607,0.019491653758541894,0.06522869022869004,510300,510300,1.0,0.0009000000000000001,1.8,-0.14178468919652365,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.06522869022869004,0.06522869022869004,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-12,1.4580259636127948,-0.010246401561356477,0.17152757724516277,510300,510300,1.0,0.0,0.0,-0.15057830789712046,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17152757724516277,0.17152757724516277,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-13,1.4777921524219406,0.013556815380823428,0.07954843791021227,510300,510300,1.0,0.0,0.0,-0.13906285483681513,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954843791021227,0.07954843791021227,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,1.4734612007612315,-0.002930690661478441,,,,0.0,0.0005,1.0,-0.14158599528826477,510300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008691873098654046,,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-17,1.4728718162809271,-0.00039999999999995595,-0.003896103896103842,518880,518880,0.8,0.0004,0.8,-0.1419293608901494,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036534446764092454,-0.003896103896103842,0.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-18,1.473383896877635,0.00034767492394616184,-0.003031615417929845,518880,518880,0.8,0.0,0.0,-0.14163103124595655,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.032057911065150435,-0.003031615417929845,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-19,1.4774801857308135,0.002780191138140875,0.0013003901170351995,518880,518880,0.8,0.0,0.0,-0.13924460144577144,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.033229491173417,0.0013003901170351995,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-20,1.4959007179165484,0.012467532467532516,0.020443671161374688,518880,518880,0.8,0.0,0.0,-0.1285131055676927,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.02380952380952439,0.020443671161374688,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-08-21,1.518193770513186,0.014902762148337523,0.03958242714223581,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.11552554366457468,518880,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.03958242714223581,0.03958242714223581,0.8,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-24,1.5124767228417972,-0.003765690376569153,0.061524743646901525,518880,518880,1.0,0.0,0.0,-0.1188562006131183,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.061524743646901525,0.061524743646901525,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-25,1.504218765094236,-0.005459890802183898,0.06379155435759198,518880,518880,1.0,0.0,0.0,-0.1236671495387921,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06379155435759198,0.06379155435759198,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-26,1.492149442232416,-0.008023648648648463,0.06578947368421062,518880,518880,1.0,0.0,0.0,-0.1306985364301615,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06578947368421062,0.06578947368421062,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-27,1.4749982992182502,-0.011494252873563315,0.05115436849253063,518880,518880,1.0,0.0,0.0,-0.1406905072757918,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05115436849253063,0.05115436849253063,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-28,1.481985801927725,0.004737295434969813,0.06724611161939631,518880,518880,1.0,0.0,0.0,-0.1366197043386833,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06724611161939631,0.06724611161939631,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-08-31,1.4857971670419838,0.002571795970852886,0.05693628558517849,518880,518880,1.0,0.0,0.0,-0.1343992663729877,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05693628558517849,0.05693628558517849,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-01,1.4953255798276317,0.006412997007268162,0.07390510948905105,518880,518880,1.0,0.0,0.0,-0.1288481714587485,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07390510948905105,0.07390510948905105,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-02,1.4934198972705022,-0.0012744265080714134,0.07009558488848433,518880,518880,1.0,0.0,0.0,-0.1299583904415964,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07009558488848433,0.07009558488848433,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-07,1.4692812515468616,-0.0161633347511696,0.06100917431192654,518880,518880,1.0,0.0,0.0,-0.1440211642243353,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06100917431192654,0.06100917431192654,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-08,1.4629289763564297,-0.004323389537397415,0.06275957544993083,518880,518880,1.0,0.0,0.0,-0.14772189416716142,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06275957544993083,0.06275957544993083,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-09,1.4692812515468616,0.004342162396873794,0.05664687071722252,518880,518880,1.0,0.0,0.0,-0.1440211642243353,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05664687071722252,0.05664687071722252,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-10,1.4521301085326959,-0.011673151750972832,0.04862385321100904,518880,518880,1.0,0.0,0.0,-0.1540131350699656,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04862385321100904,0.04862385321100904,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-11,1.452765336051739,0.00043744531933498365,0.05052824988516291,518880,518880,1.0,0.0,0.0,-0.15364306207568312,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05052824988516291,0.05052824988516291,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-14,1.449589198456523,-0.0021862702229995534,0.048231511254019255,518880,518880,1.0,0.0,0.0,-0.15549342704709612,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048231511254019255,0.048231511254019255,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-15,1.4483187434184364,-0.0008764241893077784,0.04252400548696844,518880,518880,1.0,0.0,0.0,-0.15623357303566154,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04252400548696844,0.04252400548696844,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-16,1.446413060861307,-0.001315789473684048,0.03735763097949896,518880,518880,1.0,0.0,0.0,-0.15734379201850923,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03735763097949896,0.03735763097949896,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-17,1.464199431394516,0.012296881862099207,0.023989338071968236,518880,518880,1.0,0.0,0.0,-0.14698174817859633,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023989338071968236,0.023989338071968236,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-18,1.4717211604475062,0.005137093275488169,,,,0.0,0.0005,1.0,-0.14259971385329595,518880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0038676407391490253,,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-21,1.4709852998672825,-0.0004999999999999449,0.013822894168466604,518880,518880,1.0,0.0005,1.0,-0.14302841399636923,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013822894168466604,0.013822894168466604,0.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-22,1.462210781674636,-0.005965061780996983,0.014789038712483826,518880,518880,1.0,0.0,0.0,-0.14814030245143983,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014789038712483826,0.014789038712483826,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-23,1.4578235225783125,-0.0030004286326618113,0.010864841373315892,518880,518880,1.0,0.0,0.0,-0.1506962466789752,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010864841373315892,0.010864841373315892,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-24,1.4691050459688582,0.007738607050730817,0.01824500434404852,518880,518880,1.0,0.0,0.0,-0.14412381866531299,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01824500434404852,0.01824500434404852,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-25,1.4785063154609799,0.006399317406143412,0.021212121212121238,518880,518880,1.0,0.0,0.0,-0.13864679532059432,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021212121212121238,0.021212121212121238,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-09-28,1.4689969313696993,-0.006431750741839548,,,,0.0,0.0005,1.0,-0.14418680443377696,518880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0004262574595055302,,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-29,1.4689969313696993,0.0,,,,0.0,0.0,0.0,-0.14418680443377696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03179916317991638,,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-30,1.4684093325971515,-0.00039999999999995595,-0.02813943721125567,518880,518880,0.8,0.0004,0.8,-0.1445291297120035,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856148491879317,-0.02813943721125567,0.0,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-08,1.4833182943462426,0.010153137424373293,0.11867247737177355,510300,510300,1.0,0.0009000000000000001,1.8,-0.13584341640342112,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.11867247737177355,0.11867247737177355,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,1.5019875686532673,0.012586155229247664,0.10172807303553966,510300,510300,1.0,0.0,0.0,-0.12496700749989831,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10172807303553966,0.10172807303553966,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-12,1.5646629895411368,0.04172832198875409,0.0807491556647224,510300,510300,1.0,0.0,0.0,-0.088453349038071,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807491556647224,0.0807491556647224,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,1.5521521309695088,-0.007995880681818335,0.012001714530647245,518880,518880,0.8,0.0009000000000000001,1.8,-0.09574196729507367,510300,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02733686067019403,0.012001714530647245,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-14,1.571085625832669,0.012198221092757144,0.02479692176143633,518880,518880,0.8,0.0,0.0,-0.0847116278872373,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.018262150220913265,0.02479692176143633,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-15,1.5763291323018644,0.003337505214851877,0.02251486830926086,518880,518880,0.8,0.0,0.0,-0.08165684817221763,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.018701870187018743,0.02251486830926086,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-16,1.573709557507844,-0.0016618196925632933,0.021692896639727843,518880,518880,0.8,0.0,0.0,-0.08318296890645571,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04788418708240516,0.021692896639727843,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-19,1.5701985734853958,-0.0022310241465446357,0.0912131346913958,510300,510300,1.0,0.0009000000000000001,1.8,-0.08522840984078883,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0912131346913958,0.0912131346913958,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,1.590761218498997,0.01309556979660087,0.07637655417406752,510300,510300,1.0,0.0,0.0,-0.07324895463391123,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637655417406752,0.07637655417406752,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,1.5416846161468871,-0.03085101760176001,0.037181150021616816,518880,518880,0.8,0.0009000000000000001,1.8,-0.10184016744695001,510300,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02717391304347827,0.037181150021616816,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-10-22,1.5351606361324384,-0.004231721550646328,0.05649216208222452,510300,510300,1.0,0.0009000000000000001,1.8,-0.10564092976628969,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.05649216208222452,0.05649216208222452,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-23,1.5622365376095781,0.01763717805151166,0.07290436835891412,510300,510300,1.0,0.0,0.0,-0.08986695960259328,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07290436835891412,0.07290436835891412,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-26,1.5648151948931155,0.0016506189821183792,0.11379626797185716,510300,510300,1.0,0.0,0.0,-0.08836467672986015,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11379626797185716,0.11379626797185716,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-27,1.565674747320961,0.0005492996429550256,0.148124803025528,510300,510300,1.0,0.0,0.0,-0.0878639157722827,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148124803025528,0.148124803025528,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,1.5381690696298986,-0.017567938512214942,0.06995515695067311,510300,510300,1.0,0.0,0.0,-0.10388826641476767,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06995515695067311,0.06995515695067311,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,1.5403179506995128,0.00139703827884885,0.09268292682926882,510300,510300,1.0,0.0,0.0,-0.10263636402082355,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09268292682926882,0.09268292682926882,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-30,1.5407477269134355,0.0002790178571427937,0.09332113449222357,510300,510300,1.0,0.0,0.0,-0.10238598354203488,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332113449222357,0.09332113449222357,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,1.5149611540780639,-0.016736401673640433,0.05570530098831972,510300,510300,1.0,0.0,0.0,-0.11740881226936495,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570530098831972,0.05570530098831972,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,1.5018538391058447,-0.008651914893616941,0.06844919786096271,159941,159941,1.0,0.001,2.0,-0.12504491611146673,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844919786096271,0.06844919786096271,1.0,1.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,1.5018538391058447,0.0,0.12808031639793138,510300,510300,1.0,0.001,2.0,-0.12504491611146673,159941,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12808031639793138,0.12808031639793138,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-05,1.5257506504616278,0.015911542610571594,0.13634992458521844,510300,510300,1.0,0.0,0.0,-0.11112303101183818,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13634992458521844,0.13634992458521844,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-06,1.5622034135467215,0.02389169100079669,0.18933086648165265,510300,510300,1.0,0.0,0.0,-0.08988625713104825,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933086648165265,0.18933086648165265,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
