date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex01_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex02_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex03_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex05_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex05_nav
2013-09-23,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1013095665504895,1.101311770968428,1.1013139753863654,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1013095665504895,1.101311770968428,1.1013139753863654,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1022089690692496,1.1013095665504895,1.101311770968428,1.1013139753863654
2013-09-24,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0898474754463143,1.089849656921349,1.0898518383963829,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0898474754463143,1.089849656921349,1.0898518383963829,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0907375172603984,1.0898474754463143,1.089849656921349,1.0898518383963829
2013-09-25,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.083303155137389,1.083305323513094,1.0833074918887984,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.083303155137389,1.083305323513094,1.0833074918887984,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.0841878524249673,1.083303155137389,1.083305323513094,1.0833074918887984
2013-09-26,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.083316233890582,1.0833184022924658,1.083320570694349,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.083316233890582,1.0833184022924658,1.083320570694349,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.0842009418591385,1.083316233890582,1.0833184022924658,1.083320570694349
2013-09-27,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.080023479380276,1.0800256411912728,1.0800278030022687,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.080023479380276,1.0800256411912728,1.0800278030022687,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.0809054982668613,1.080023479380276,1.0800256411912728,1.0800278030022687
2013-09-30,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.088920697974713,1.088922877594679,1.0889250572146443,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.088920697974713,1.088922877594679,1.0889250572146443,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.089809982920776,1.088920697974713,1.088922877594679,1.0889250572146443
2013-10-08,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.0826724553891276,1.082674622502403,1.0826767896156775,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.0826724553891276,1.082674622502403,1.0826767896156775,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.083556637605413,1.0826724553891276,1.082674622502403,1.0826767896156775
2013-10-09,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0829950502394445,1.0829972179984366,1.0829993857574276,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0829950502394445,1.0829972179984366,1.0829993857574276,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0838794959081048,1.0829950502394445,1.0829972179984366,1.0829993857574276
2013-10-10,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0753999624666544,1.0754021150230655,1.0754042675794757,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0753999624666544,1.0754021150230655,1.0754042675794757,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0762782054823272,1.0753999624666544,1.0754021150230655,1.0754042675794757
2013-10-11,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0667801862742434,1.0667823215770231,1.066784456879802,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0667801862742434,1.0667823215770231,1.066784456879802,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0676513898083262,1.0667801862742434,1.0667823215770231,1.066784456879802
2013-10-14,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.066242525677784,1.0662446599043645,1.066246794130944,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.066242525677784,1.0662446599043645,1.066246794130944,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.0671132901225233,1.066242525677784,1.0662446599043645,1.066246794130944
2013-10-15,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0649752009642208,1.064977332654082,1.0649794643439419,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0649752009642208,1.064977332654082,1.0649794643439419,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0658449304274489,1.0649752009642208,1.064977332654082,1.0649794643439419
2013-10-16,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0463877718319614,1.046389866316605,1.046391960801247,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0463877718319614,1.046389866316605,1.046391960801247,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0472423215663589,1.0463877718319614,1.046389866316605,1.046391960801247
2013-10-17,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0395400115666742,1.0395420923446126,1.0395441731225494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0395400115666742,1.0395420923446126,1.0395441731225494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0403889689653494,1.0395400115666742,1.0395420923446126,1.0395441731225494
2013-10-18,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.063854815472145,1.0638569449194055,1.0638590743666643,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.063854815472145,1.0638569449194055,1.0638590743666643,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.0647236299541871,1.063854815472145,1.0638569449194055,1.0638590743666643
2013-10-21,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0648349504268988,1.06483708183603,1.0648392132451596,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0648349504268988,1.06483708183603,1.0648392132451596,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0657045653522257,1.0648349504268988,1.06483708183603,1.0648392132451596
2013-10-22,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.052097814957595,1.0520999208716513,1.0521020267857062,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.052097814957595,1.0520999208716513,1.0521020267857062,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.0529570278923548,1.052097814957595,1.0520999208716513,1.0521020267857062
2013-10-23,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.060548499758291,1.0605506225875196,1.060552745416747,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.060548499758291,1.0605506225875196,1.060552745416747,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.0614146140833827,1.060548499758291,1.0605506225875196,1.060552745416747
2013-10-24,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803
2013-10-25,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803
2013-10-28,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803
2013-10-29,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0609900482377495,1.0601242803583877,1.0601264023384847,1.0601285243185803
2013-10-30,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0563821099401691,1.0563842244298132,1.0563863389194557,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0563821099401691,1.0563842244298132,1.0563863389194557,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0572448217146881,1.0563821099401691,1.0563842244298132,1.0563863389194557
2013-10-31,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0558539188851992,1.0558560323175983,1.055858145749996,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0558539188851992,1.0558560323175983,1.055858145749996,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0567161993038308,1.0558539188851992,1.0558560323175983,1.055858145749996
