date,baseline_nav,step1_split_weak_and_stress_nav,step2_split_and_smooth_overheat_nav,hs300_benchmark
2019-12-20,2.657616810810522,2.5096108150340246,2.512702339395493,1.7200809350071604
2019-12-23,2.608249315872865,2.462992657479213,2.4660267541435643,1.6978089707092587
2019-12-24,2.6675557217288453,2.5189962156037473,2.5220993015963376,1.7068034178295655
2019-12-25,2.6597250643536614,2.511601657307138,2.5146956341354785,1.7098015668696676
2019-12-26,2.6759429001119153,2.5269163015590106,2.530029144099719,1.7222224700358049
2019-12-27,2.6313438517767165,2.48480102986636,2.487861991698057,1.7205092420128896
2019-12-30,2.675942900111915,2.52691630155901,2.530029144099719,1.7453510483451644
2019-12-31,2.679997359051478,2.530744962621978,2.533862521590779,1.7543454954654705
2020-01-02,2.727886844083669,2.5759674224868907,2.579140689829086,1.7770457667691009
2020-01-03,2.7194474538486357,2.5679980324228384,2.5711614824804645,1.772762696711812
2020-01-06,2.747817248449143,2.594787877768531,2.597984329540618,1.7659097846201504
2020-01-07,2.780239870849723,2.625404843877894,2.6286390118950798,1.7796156088034742
2020-01-08,2.739711592848998,2.5871336362411896,2.5903206589520025,1.76205502156859
2020-01-09,2.8207681488504477,2.6636760515145976,2.6669511831488997,1.7809005298206606
2020-01-10,2.8167153210503755,2.659848930750927,2.6631309473356457,1.7804722228149312
2020-01-13,2.860495263851655,2.7011907139187397,2.704523742580283,1.7997460380727306
2020-01-14,2.845395427461889,2.6869318062557332,2.6902472406957068,1.7920365119696111
2020-01-15,2.8363836833517726,2.6784219374179568,2.6817268714380242,1.7783306877862868
2020-01-16,2.8431794846753156,2.6848392720875043,2.6881521245267614,1.7757608457519136
2020-01-17,2.8431794846753156,2.6848392720875043,2.6881521245267614,1.7779023807805578
2020-01-20,2.923951629126319,2.7611131150445356,2.764520082609908,1.7907515909524243
2020-01-21,2.8956813785684674,2.734417270009575,2.7377912972808067,1.7582002585170302
2020-01-22,2.96029909412927,2.7954363443752,2.798885663747324,1.764196556597234
2020-01-23,2.8714497352331665,2.7115351171224655,2.7148809098558626,1.7115147948925824
2020-02-03,2.6348370268605645,2.488099665671782,2.491169758966464,1.5671753339619516
2020-02-04,2.6157136192502493,2.470041264489215,2.4730890753258636,1.6147174115978569
2020-02-05,2.6975709444614946,2.547339853136104,2.5504830435437427,1.630564770809825
2020-02-06,2.786869844691944,2.631665586205437,2.634912827054156,1.6691124013254237
2020-02-07,2.7831490571823423,2.6281520139942147,2.6313949194078887,1.665257638273864
2020-02-10,2.821253642068177,2.6641345070093414,2.6674218116133117,1.6708256293483392
2020-02-11,2.8875492589869673,2.7267380383130164,2.730102590096563,1.6888145235889518
2020-02-12,2.9834174282760433,2.81726718965143,2.8206622431210437,1.7008071197493604
2020-02-13,2.952739614103539,2.7882978612231377,2.793289156399368,1.6918126726290539
2020-02-14,2.9489048873319756,2.784676695169601,2.7897280519261902,1.7033769617837335
2020-02-17,3.070786807663106,2.899770859300372,2.905027272903423,1.7406396712821457
2020-02-18,3.081645759723896,2.9100250627735136,2.915352165962456,1.7299319961389237
2020-02-19,3.0129101665702027,2.8451174405555166,2.855447385694034,1.7303603031446528
2020-02-20,3.1045576241084594,2.9316609368461783,2.9421109783519257,1.7693362406659803
2020-02-21,3.16183728506987,2.985750622027842,2.989152069565511,1.775332538746184
2020-02-24,3.215298301967187,3.036234328197395,3.035443784214548,1.7611984075571314
2020-02-25,3.2611220307363156,3.079506076342726,3.0683680746920965,1.7577719515113004
2020-02-26,3.096920335980272,2.9244489788219568,2.946860535344495,1.743209513316519
2020-02-27,3.1083762681725533,2.9352669158582887,2.95776137579583,1.7436378203222478
2020-02-28,2.932718641224227,2.7693918813011864,2.7906151555420116,1.684531453531663
2020-03-02,3.0205474546983906,2.8523293985797378,2.874188265668921,1.7457793553508916
2020-03-03,3.093101691916177,2.920842999809845,2.9432269218607154,1.7444944343337052
2020-03-04,3.077827115659801,2.9064190837614015,2.928692467925601,1.7569153374998427
2020-03-05,3.1160135563007407,2.94247887388251,2.965028602763387,1.7988894240612723
2020-03-06,3.096920335980271,2.9244489788219554,2.946860535344494,1.7650531706086914
2020-03-09,2.951811861544697,2.7874217763617404,2.808783222960905,1.7089449528582088
2020-03-10,3.0510966072111425,2.881177230676624,2.90325717353915,1.7466359693623497
2020-03-11,2.9747237259292616,2.8090576504344056,2.830584903863577,1.717939399978515
2020-03-12,2.8995575361716344,2.7380775595600144,2.759060856048878,1.690956058617596
2020-03-13,2.829143163678146,2.6715846513180623,2.6920583784548175,1.665685945279592
2020-03-16,2.828860249361778,2.6713174928529306,2.6917891726169723,1.5958719033457858
2020-03-17,2.8318100514987563,2.674103016828794,2.694596043495614,1.581737772156733
2020-03-18,2.8259104472248007,2.6685319688770672,2.6889823017383314,1.5551827378015426
2020-03-19,2.797962546878004,2.6421405219677503,2.662388603598645,1.5401919926010323
2020-03-20,2.796563565604565,2.6408194517067667,2.6610574092968458,1.5607507288760183
2020-03-23,2.94540829990491,2.781374837058611,2.802689942852051,1.5102105022000112
2020-03-24,2.9053347175932784,2.7435330025408065,2.76455810689488,1.5466165976869655
2020-03-25,2.953995496114546,2.789483801598141,2.8108610505571594,1.5873057632312084
2020-03-26,2.8767107302278276,2.716503120742375,2.737321081211187,1.5774547020994443
2020-03-27,2.9110595150663685,2.7489389789004925,2.7700055120316187,1.5847359211968355
2020-03-30,2.9368211036952743,2.773265872519081,2.7945188351469428,1.5701734830020537
2020-03-31,2.9282339074856387,2.7651569079795513,2.7863477274418345,1.57145840401924
2020-04-01,2.842361945389286,2.6840672625842568,2.7046366503907544,1.5731716320421558
2020-04-02,2.8309123504431053,2.673255309864884,2.6937418401172772,1.5945869823285996
2020-04-03,2.793701166868019,2.638116463526923,2.658333706728476,1.583451000179649
2020-04-07,2.7994860747145767,2.6435792026383864,2.6638383096191505,1.6190004816551453
2020-04-08,2.772831555504835,2.618409106857009,2.6384753224492186,1.6125758765692126
2020-04-09,2.7769058891554677,2.6222565357835914,2.642352236202337,1.61728725363223
2020-04-10,2.779733695559903,2.6249268581214564,2.6450430225935815,1.6121475695634835
2020-04-13,2.7599390507288555,2.6062346017564004,2.6262075178548683,1.6031531224431772
2020-04-14,2.7596630568237828,2.605973978296225,2.625944897103083,1.6297081567983676
2020-04-15,2.7619250757228184,2.60811002254073,2.6280973109531676,1.6202854026723321
2020-04-16,2.725546536483372,2.573757449536569,2.5934814765150906,1.6211420166837895
2020-04-17,2.8128767097453715,2.6562240964984647,2.6765801078039466,1.6357044548785713
2020-04-20,2.776254379022597,2.6216413090628308,2.641732294682813,1.6425573669702334
2020-04-21,2.7480833553896935,2.595039164881574,2.6149262845896337,1.6254250867410784
2020-04-22,2.735406394754887,2.5830682000000076,2.602863580047702,1.6399875249358606
2020-04-23,2.76357741838779,2.6096703441812643,2.6296695901408813,1.6369893758957583
2020-04-24,2.7480833553896935,2.5950391648815736,2.6149262845896333,1.6232835517124342
2020-04-27,2.8382066856448955,2.68282624067972,2.7033861178971246,1.630564770809825
2020-04-28,2.859680320150755,2.7080477335779687,2.728800896066467,1.6408441389473183
2020-04-29,2.9424679251011447,2.7053396858443906,2.7260720951704003,1.6494102790618956
2020-04-30,3.0392873275007535,2.7943565853786123,2.8157711769857356,1.6738237783884415
2020-05-06,3.025255530051535,2.7814555854461167,2.8027713100559772,1.6781068484457302
2020-05-07,2.9929823959183324,2.7490315023157743,2.7700987445014142,1.6751086994056281
2020-05-08,2.995788755408175,2.769831236255112,2.7910578774989028,1.6930975936462407
2020-05-11,2.9747410592343475,2.73169839069966,2.7526328003368405,1.6900994446061386
2020-05-12,2.9326456668866907,2.7628979916086664,2.7840714998330736,1.6896711376004097
2020-05-13,2.8905502745390352,2.783697725548004,2.805030632830562,1.6935259006519696
2020-05-14,2.835826264487082,2.766364613931889,2.787564688665988,1.6793917694629164
2020-05-15,2.863889859385519,2.7802311032247813,2.8015374439976473,1.671253936354068
2020-05-18,2.884937555559347,2.752498124638998,2.773591933334329,1.6763936204228145
2020-05-19,2.9382583858663773,2.7906309701944503,2.8120170104963917,1.6888145235889516
2020-05-20,2.9130011504577844,2.759431369285444,2.7805783110001587,1.6819616114972895
2020-05-21,2.9396615656112997,2.74281931511256,2.7638389501128313,1.6708256293483388
2020-05-22,2.879249064873434,2.686452087049144,2.707039750991992,1.6339912268556558
2020-05-25,2.867226341613332,2.6752344156124654,2.6957361127700237,1.634847840867114
2020-05-26,2.9216071162290422,2.725973807089231,2.7468643462981417,1.6545499631306422
2020-05-27,2.877940713731993,2.6852313442181757,2.7058096529809017,1.6468404370275225
2020-05-28,2.945856718775816,2.7485996355271594,2.7696635680954955,1.6489819720561667
2020-05-29,2.9316028472172433,2.7353002153886865,2.75626222766082,1.6558348841478288
2020-06-01,2.9200462733931967,2.72451747962348,2.7453968582460546,1.6995221987321738
2020-06-02,2.9507248875358187,2.753141827546936,2.7742405692686973,1.7042335757951912
2020-06-03,2.986981431522554,2.7869706023655656,2.8083285913863656,1.7038052687894627
2020-06-04,2.986981431522554,2.7869706023655656,2.8083285913863656,1.7046618828009201
2020-06-05,2.975825571834328,2.776561748575218,2.797839969196314,1.7145129439326843
2020-06-08,2.9953483262887235,2.794777242708326,2.816195058028905,1.7226507770415334
2020-06-09,3.017660045665176,2.815594950289021,2.8371723024090083,1.734215066196213
2020-06-10,3.026026940431345,2.8234015906317818,2.845038769051547,1.7303603031446533
2020-06-11,2.9897703964446105,2.7895728158131523,2.8109507469338793,1.7145129439326852
2020-06-12,2.931202133081422,2.734926333413827,2.755885480436107,1.7187960139899734
2020-06-15,2.8586890451079525,2.6672687837765676,2.68770943620077,1.6943825146634275
2020-06-16,2.967458677068158,2.7687551082324573,2.7899735025537757,1.7209375490186174
2020-06-17,2.978614536756384,2.7791639620228046,2.8004621247438273,1.722650777041533
2020-06-18,2.947935922613762,2.7505396140993486,2.7716184137211846,1.7359282942191279
2020-06-19,2.9702476419902144,2.7713573216800436,2.792595658101288,1.7582002585170295
2020-06-22,2.970063570305359,2.771185575592503,2.7924225958351525,1.7599134865399448
2020-06-23,3.029202004227369,2.8263640494427964,2.8480239307079764,1.7680513196487935
2020-06-24,3.025916535676146,2.823298578673336,2.844934967659486,1.7834703718550327
2020-06-29,2.9963473187151415,2.7957093417481893,2.817134300223074,1.7680513196487933
2020-06-30,3.0981968438030463,2.8907389356014717,2.9123430122169456,1.7894666699352368
2020-07-01,3.0620566897395967,2.857018757137404,2.8906347439897777,1.829727528473751
2020-07-02,3.0817695010469324,2.8754115817541677,2.9092439805390677,1.8717016150351813
2020-07-03,3.127766060764051,2.918328172526618,2.952237339420728,1.9089643245335934
2020-07-06,3.228213932687696,3.012049969109292,3.0195540716571863,2.049020715406936
2020-07-07,3.241808287678767,3.024734034473208,3.0283321194314463,2.02846197913195
2020-07-08,3.2732153521717633,3.0540380550890855,3.048434005010692,2.05501701348714
2020-07-09,3.2967279680793844,3.0759762461430054,3.061702798622333,2.086711731911077
2020-07-10,3.297066841047266,3.0762924278873767,3.0620175131890752,2.0494490224126647
2020-07-13,3.311259787849869,3.0895350028436024,3.075198638646491,2.0922797229855523
2020-07-14,3.307097550529082,3.0856514724906234,3.071333129033028,2.0738625217392106
2020-07-15,3.300265715523971,3.0792771029955475,3.0649883385142456,2.049020715406936
2020-07-16,3.1154502416275536,2.90683703116389,2.893348440064563,1.9513667181007528
2020-07-17,3.123570922053334,2.9144139438888943,2.9008901936538996,1.9723537613814677
2020-07-20,3.1855914338177547,2.972281509186413,2.9584892361832535,2.0246072160803905
2020-07-21,3.228967945972224,3.012753493019951,2.9987734179367105,2.029746900149137
2020-07-22,3.2692443021574307,3.0503329099771426,3.0361784551871445,2.0524471714527674
2020-07-23,3.305195568158558,3.0838768484849535,3.0695667398122155,2.041311189303817
2020-07-24,3.1099457876311316,2.901701160110857,2.8882364009855386,1.9505101040892954
2020-07-27,3.1152997566638563,2.9066966228019573,2.8932086832393216,1.9625027002497035
2020-07-28,3.1500004701035356,2.939073746816485,2.9254355677384853,1.9774934454502142
2020-07-29,3.287216864850606,3.067102014514066,3.0528697460758396,2.0340299702064257
2020-07-30,3.2525887288218027,3.0347926080649614,3.0207102649123914,2.0190392250059155
2020-07-31,3.330314388323665,3.1073136909867087,3.0923887490955493,2.034458277212154
2020-08-03,3.397133500707523,3.1696585385055798,3.1342674814367184,2.0665813026418203
2020-08-04,3.3866132838922707,3.1598427643982476,3.125241259220798,2.0682945306647356
2020-08-05,3.4084893778196967,3.1802540163822437,3.1409634435377924,2.069151144676194
2020-08-06,3.355636849475614,3.1309405385008064,3.112654993474449,2.061441618573074
2020-08-07,3.2902793483790833,3.0699594315284546,3.059956148700989,2.040882882298088
2020-08-10,3.2695963612217924,3.0506613948657053,3.040720993559334,2.04773579438975
2020-08-11,3.2172028724935484,3.0017762189151616,2.9919951070886706,2.027605365120493
2020-08-12,3.1677344806127814,2.9554073301810897,2.945777308660105,2.0138995409371687
2020-08-13,3.179412382593112,2.9696834992222754,2.960006959641428,2.007474935851236
2020-08-14,3.2099743077840435,3.0015972975855423,2.991816768763714,2.0464508733725637
2020-08-17,3.2227000531152648,3.075591309168684,3.0655696751981028,2.0888532669397217
2020-08-18,3.2645636300636114,3.125616011023567,3.1154313744947513,2.08585511789962
2020-08-19,3.2268434149493346,3.0897238466124124,3.079656162597108,2.0533037854642253
2020-08-20,3.2087038307806077,3.0600496051284476,3.05007861288933,2.031460128172053
2020-08-21,3.2635641792955368,3.0647117635199117,3.0547255799110005,2.0485924084012086
2020-08-24,3.3324462717614702,3.081665423072346,3.0716239969577126,2.061441618573075
2020-08-25,3.40635937010323,3.0735795630926224,3.063564484278689,2.065296381624635
2020-08-26,3.3509762967892303,3.0236070664226626,3.013754820059429,2.0400262682866313
2020-08-27,3.446564838072746,3.109857210648034,3.0997239232463634,2.055445320492871
2020-08-28,3.4952475358174913,3.153783916144152,3.1433541723963834,2.105985547168878
2020-08-31,3.535869823159073,3.190437662450249,3.176157857480681,2.0875683459225365
2020-09-01,3.5952579302277603,3.2440239263597856,3.2186212914629078,2.1021307841173185
2020-09-02,3.734392297539931,3.3695657443041296,3.307850823946745,2.1004175560944027
2020-09-03,3.776644502150883,3.407690175251618,3.3378314579475723,2.0918514159798254
2020-09-04,3.7465577871773994,3.3805427424015457,3.311240555984837,2.068294530664737
2020-09-07,3.5392192825978235,3.193459900846088,3.127992971353726,2.0267487511090363
2020-09-08,3.6878844209659793,3.327601393679492,3.259384521514921,2.037028119246529
2020-09-09,3.6974384391403534,3.3362220445902273,3.267828446378399,1.9894860416106237
2020-09-10,3.6995429955913504,3.3381209991614718,3.2696884717853876,1.9911992696335397
2020-09-11,3.680735610164176,3.321150976564468,3.253066339973719,2.006618321839779
2020-09-14,3.667841026194567,3.309516112048581,3.2416699938293054,2.018182610994459
2020-09-15,3.681704374244794,3.3220250985099615,3.2539225421451903,2.0331733561949696
2020-09-16,3.6820530457996714,3.3231704996799185,3.255044462231945,2.0211807600345613
2020-09-17,3.68113461986988,3.321512682197085,3.25342063052743,2.0087598568684237
2020-09-18,3.680565007756546,3.3221456670541665,3.2540406389964263,2.0605850045616174
2020-09-21,3.6964045177620046,3.3372770193520287,3.2688617938267246,2.0370281192465294
2020-09-22,3.69793687123895,3.3407772071414894,3.272290226668781,2.0126146199199826
2020-09-23,3.685764162697653,3.328720717603595,3.26048089894754,2.0186109180001863
2020-09-24,3.687332927243388,3.329926696173721,3.261662154578762,1.9856312785590633
2020-09-25,3.675699170476583,3.31851021677834,3.250479716591395,1.98691619957625
2020-09-28,3.6988645380113936,3.3390904723024017,3.270638070422885,1.9911992696335388
2020-09-29,3.6742282524668224,3.310628201027672,3.2427592846355546,1.9959106466965564
2020-09-30,3.690310952759374,3.323497646239372,3.255364902184331,1.9899143486163522
2020-10-09,3.90216492643513,3.5142935417265413,3.4422494219770754,2.0297469001491377
2020-10-12,3.926810178602089,3.5364890798848143,3.463989944642194,2.0931363369970106
2020-10-13,3.872128748786916,3.4872429308176627,3.4157533570753746,2.099989249088673
2020-10-14,3.866641232402453,3.482300868205344,3.4109126082965258,2.0897098809511796
2020-10-15,3.866641232402453,3.4819526381185235,3.410571517035696,2.0845701968824333
2020-10-16,3.912350744425684,3.533485784328792,3.461048217586956,2.078573898802229
2020-10-19,3.9036058741696857,3.5249067252534774,3.452645031913229,2.065296381624634
2020-10-20,3.9125163668188008,3.5340440434543816,3.461595032225391,2.0781455917965004
2020-10-21,3.8563132273974423,3.4832776436560375,3.4118693595441463,2.0807154338308735
2020-10-22,3.8528425454927846,3.4832776436560375,3.4118693595441463,2.073862521739211
2020-10-23,3.746312336861648,3.449205408189708,3.3784956155905266,2.049877329418394
2020-10-26,3.753208392367037,3.4676273416320873,3.396539893619896,2.0344582772121544
2020-10-27,3.758435056242847,3.46287573270768,3.391885694168627,2.040454575292359
2020-10-28,3.792373025556988,3.449833252128756,3.3791105885319217,2.057586855521514
2020-10-29,3.841538646218565,3.4379167138639377,3.3674383430387675,2.076432363773584
2020-10-30,3.778441112269232,3.432657715154564,3.36228715545225,2.0374564262522568
2020-11-02,3.7824791273168095,3.408812628879008,3.3389309009235806,2.049449022412665
2020-11-03,3.830229089248672,3.4269458492292157,3.356692384569713,2.071292679704838
2020-11-04,3.84728264708148,3.44911477116493,3.3784068366531828,2.087140038916807
2020-11-05,3.912086166846151,3.5056777941501656,3.4338102999280653,2.119691371352201
2020-11-06,3.840461223948357,3.5056777941501656,3.4338102999280653,2.1205479853636584
2020-11-09,3.968956644363925,3.4731565550806707,3.4019557564587255,2.1620937649193595
2020-11-10,3.916367174477108,3.356018488967888,3.2872190574378064,2.15052947576468
2020-11-11,3.809775030434461,3.264677409276193,3.1977504985259553,2.1303990464954228
2020-11-12,3.8204431396102527,3.260359213772189,3.193520827384045,2.129114125478236
2020-11-13,3.798133730698743,3.2507276680684165,3.1840867313878216,2.1072704681860635
2020-11-16,3.806400039669217,3.3121315476339324,3.244231812164911,2.1299707394896936
2020-11-17,3.7987520682647102,3.305476680278879,3.237713371677719,2.126115976438134
2020-11-18,3.762884022984957,3.274266170851353,3.2071426874816202,2.1231178273980316
2020-11-19,3.761868044298751,3.2733821189852232,3.206276758956,2.141106721638644
2020-11-20,3.757739115520644,3.269789339686836,3.2027576327599885,2.1475313267245775
2020-11-23,3.7934164474302694,3.3008339002484597,3.23316577009398,2.172373133056852
2020-11-24,3.824317001558275,3.327721956968749,3.2595026132189377,2.1586673088735275
2020-11-25,3.8200707934699554,3.3240271273080273,3.255883528725024,2.1321122745183376
2020-11-26,3.854610443888243,3.3540817365457367,3.285322009047708,2.13511042355844
2020-11-27,3.8811978047182873,3.3772166765561846,3.3079826755324193,2.1655202209651905
2020-11-30,3.8677373759298774,3.365504110780085,3.296510221027996,2.1548125458219682
2020-12-01,3.895800045716864,3.3899227879931053,3.3204283077000243,2.202354623457873
2020-12-02,3.879437805265692,3.3756852164757913,3.3064826108639673,2.197643246394856
2020-12-03,3.881395429075422,3.3773886390039105,3.308151112696037,2.196786632383398
2020-12-04,3.881239053994584,3.3772525695332534,3.3080178326922023,2.201498009446416
2020-12-07,3.855594102768272,3.3549376653957514,3.2861603910878645,2.182652501194345
2020-12-08,3.835874994467624,3.33777912188663,3.2693536031019,2.175799589102683
2020-12-09,3.8535392037957856,3.35314959907507,3.2844089806875263,2.15010116875895
2020-12-10,3.851389819379326,3.3512793164301677,3.2825770394233977,2.1458180987016613
2020-12-11,3.832380281308083,3.3347382040679516,3.26637502505219,2.1218329063808445
2020-12-14,3.851124117645939,3.3510481165866826,3.2823505792492123,2.140678414632915
2020-12-15,3.842463157586479,3.3435117991353445,3.274968758669148,2.1471030197188474
2020-12-16,3.863138332271482,3.3615022619383534,3.292590411342571,2.151386089776136
2020-12-17,3.889593267528338,3.3845219720953708,3.3151382102219844,2.181795887182887
2020-12-18,3.8833931306354574,3.3791269351080495,3.3098537731848814,2.1693749840167493
2020-12-21,3.883539428129498,3.379254235586271,3.309978463963376,2.1886487992745485
2020-12-22,3.8840699180601135,3.3797158403615395,3.310430605695984,2.1556691598334248
2020-12-23,3.921489580729043,3.4122764866246555,3.3423237484991164,2.173229747068308
2020-12-24,3.9024602799834662,3.395718177810032,3.3261048902081685,2.173229747068308
2020-12-25,3.942486368691944,3.4305468005922197,3.3602195153004546,2.1912186413089207
2020-12-28,3.9336003568121503,3.4228146547397116,3.3526458808628594,2.197214939389126
2020-12-29,3.8956699517902615,3.3898095870173894,3.320317427379813,2.1903620272974638
2020-12-30,4.03847797218837,3.5140737065755716,3.4420340935156455,2.217773675664111
2020-12-31,4.140272990419514,3.6026504425364725,3.5287949786101307,2.2644591392885585
2021-01-04,4.259350280452899,3.706265313494861,3.630285712218432,2.2845895685578155
2021-01-05,4.271330617246374,3.716689980117236,3.64049666990569,2.326991962124974
2021-01-06,4.312941758311429,3.752897833106485,3.6759622505532423,2.347979005405689
2021-01-07,4.400347825343277,3.828954051332026,3.7502935011303835,2.3980909250759668
2021-01-08,4.375214678617851,3.80708449287967,3.7307153509464084,2.386098328915558
2021-01-11,4.309174714604356,3.7496199473946623,3.67771084691822,2.359114987554639
2021-01-12,4.44875275298792,3.8710735044220628,3.796607630510128,2.427644108471259
2021-01-13,4.401209808253236,3.829704104074734,3.7607759666362353,2.4182213543452233
2021-01-14,4.324010504140332,3.7625292806344857,3.6983421254835167,2.3741057327551496
2021-01-15,4.332189154808881,3.7696459175129187,3.7053373555524876,2.3668245136577584
2021-01-18,4.4116067160633845,3.8387509530651065,3.7730662360386487,2.392094626995762
2021-01-19,4.31669498416594,3.7561636952409345,3.7001856556576533,2.359552073572094
2021-01-20,4.463449400979143,3.8838617639189366,3.825826330005647,2.3725690949415617
2021-01-21,4.569504656949584,3.976145537413909,3.9090050829474126,2.4133557618992256
2021-01-22,4.63815150145163,4.035878454855899,3.9510730989640113,2.414657464036173
2021-01-25,4.646562452616121,4.0431972275564,3.955705712502966,2.443294911049001
2021-01-26,4.515897330797904,3.9294992274410054,3.888043747218654,2.391226825571132
2021-01-27,4.560418316692325,3.968239076215674,3.926240776556311,2.3955658326942877
2021-01-28,4.40735258279052,3.8350492273205576,3.8033336125915693,2.3365553358193694
2021-01-29,4.347237003530203,3.782739773637994,3.7514567547849236,2.320501009463693
2021-02-01,4.4015837123503845,3.8300294559933574,3.7983553544559885,2.347836754339574
2021-02-02,4.495092684157773,3.9113961048695427,3.879049106288464,2.38254881132482
2021-02-03,4.500758286524936,3.9163260176850807,3.8839382490365955,2.379945407050927
2021-02-04,4.488851675521282,3.90596550341448,3.8736634155642125,2.3751724992154553
2021-02-05,4.4883431370592355,3.9055229996666405,3.8732245712944007,2.3786437049139795
2021-02-08,4.59541173687598,4.001569662483946,3.968476934280502,2.4098845562007
2021-02-09,4.605282877666113,4.08024068786654,4.046497355255311,2.4697628545002495
2021-02-10,4.706125622962793,4.172590750928151,4.138083689132067,2.519661436416541
2021-02-18,4.782030193474129,4.066239783385604,4.032612237369554,2.501003705786971
2021-02-19,4.789463744919918,4.027456147254567,3.994149339458135,2.5148885285810696
2021-02-22,4.728972161730655,3.8526882761334056,3.8208267875855504,2.4250710811317453
2021-02-23,4.716055867443476,3.823210313900206,3.791592606236967,2.4185625704470115
2021-02-24,4.559638584404889,3.7442606718613933,3.713295872748078,2.354779165736622
2021-02-25,4.630634549630606,3.805060700035619,3.7735930885319573,2.3769081020647165
2021-02-26,4.480562101673559,3.735457076717419,3.7045650827795438,2.3122568959296963
2021-03-01,4.5313256459869455,3.784148148002956,3.7528534819828994,2.350874059325782
2021-03-02,4.502379387522128,3.7571845527056156,3.7261128739145275,2.320934910176008
2021-03-03,4.585351080692776,3.838716514507283,3.806970571545039,2.366494484969143
2021-03-04,4.547781241806374,3.8066992076278017,3.7752180457699085,2.2940330660124424
2021-03-05,4.480096333175662,3.750043868605701,3.7190312428208165,2.2849211510538154
2021-03-08,4.454311606078249,3.7284608823115675,3.697626746459258,2.2042156185631185
2021-03-09,4.418857606319305,3.6987842761571343,3.668195563962115,2.1603916466192454
2021-03-10,4.383403606560361,3.6691076700027008,3.6387643814649717,2.169503561577872
2021-03-11,4.476425554964257,3.746971260719403,3.715984045207544,2.2254767534665807
2021-03-12,4.556350215700839,3.813871827505465,3.782331348534503,2.2311174627266834
2021-03-15,4.574318920776843,3.8289124487970363,3.7972475848385834,2.186859590070495
2021-03-16,4.592269997130276,3.843938314048096,3.8121491871336746,2.201178313576908
2021-03-17,4.5692125745505425,3.824638205358316,3.7930086891229626,2.211158029960166
2021-03-18,4.576908090465575,3.8310797012831297,3.7993969142835904,2.228514058452789
2021-03-19,4.533318489603998,3.794593227937576,3.7632121817666033,2.1682018594409245
2021-03-22,4.573985408654588,3.828633284021069,3.7969707287376693,2.192934200042912
2021-03-23,4.5098790959894925,3.774973392163731,3.7437546007946048,2.1734086679887112
2021-03-24,4.465004677123925,3.7374114678635943,3.7065033112344596,2.140432213852727
2021-03-25,4.458594045857416,3.7320454786778607,3.7011816984401533,2.138696611003465
2021-03-26,4.4938525178232185,3.761558419199396,3.7304505688088385,2.183822285084285
2021-03-29,4.56757477738808,3.8232672948353352,3.7916491159433634,2.188161292207441
2021-03-30,4.55475351485506,3.812535316463867,3.78100589035475,2.207252923549326
2021-03-31,4.548342883588551,3.8071693272781335,3.7756842775604436,2.1911985971936496
2021-04-01,4.576733005215415,3.830933146986074,3.799251571981309,2.2181004413572154
2021-04-02,4.541873683692161,3.8017543134922485,3.7703140455963307,2.2393615762606784
2021-04-06,4.612603640946545,3.860958496349747,3.8290286136033926,2.227212356315843
2021-04-07,4.610134828629047,3.858891988443341,3.8269791955867656,2.212025831384798
2021-04-08,4.6008213224678265,3.8510961612830017,3.8192478394243343,2.2167987392202697
2021-04-09,4.6057969763854185,3.855261009330531,3.8233782444417357,2.185991788645864
2021-04-12,4.6505778616437565,3.8927446417583034,3.860551889598353,2.149544128811356
2021-04-13,4.635650899890976,3.880250097615712,3.8481606745461465,2.1465068238251472
2021-04-14,4.706968606043144,3.939946252963646,3.9073631464622407,2.1586560437699833
2021-04-15,4.6588706181730775,3.899686055170853,3.867435897960689,2.1465068238251477
2021-04-16,4.6903830929845,3.926063426138544,3.8935951297375673,2.153449235222197
2021-04-19,4.706968606043144,3.939946252963645,3.9073631464622407,2.208120724973959
2021-04-20,4.642285105114433,3.8858032283457513,3.8536678812360154,2.2046495192754345
2021-04-21,4.606161857672706,3.8594258573780595,3.827508649459136,2.2098563278232204
2021-04-22,4.642474946141602,3.892744641758302,3.860551889598352,2.2081207249739583
2021-04-23,4.585363232599461,3.8448561082816526,3.813059391266926,2.2302496613020524
2021-04-26,4.592444323502207,3.8507936478460563,3.8189478277543936,2.2024800157138555
2021-04-27,4.632315584400805,3.886614984105089,3.854472923826527,2.2081207249739583
2021-04-28,4.755554027178291,3.8714598033801133,3.839443075488316,2.224608952041949
2021-04-29,4.766428007423363,3.8962591900209818,3.864037372769024,2.2445683848084665
2021-04-30,4.84254586913887,3.856577415908187,3.824683764420193,2.2250428527542656
2021-05-06,4.70480878603462,3.7435121497841037,3.712553540901059,2.195971505029122
2021-05-07,4.534449762195154,3.7822872946714337,3.7510080177908187,2.1695035615778724
2021-05-10,4.577945683175442,3.758426123850616,3.727344177344627,2.1690696608655564
2021-05-11,4.556197722685297,3.6469748920015213,3.616814640139036,2.180351079385762
2021-05-12,4.606942963828968,3.733130527644477,3.702257774120392,2.1938020014675446
2021-05-13,4.581068327835818,3.644902922855243,3.6147598060466457,2.169937462290188
2021-05-14,4.488314654254288,3.5531186427479424,3.523734576134926,2.22460895204195
2021-05-17,4.625782178121188,3.5688174049139003,3.5393035105299573,2.2510768954932003
2021-05-18,4.594851985251135,3.5414096296430273,3.512122395828361,2.251944696917832
