base_pool,plus_159981_risk,plus_159981_defensive,plus_163208_risk,plus_163208_defensive
2.441094522589435,2.3328397109065047,2.441094522589435,2.309116785653362,2.6472334228888084
2.4686460740938023,2.359169438351182,2.4686460740938023,2.3351787629593623,2.677111572759644
2.4674117510567557,2.3579898536320067,2.4674117510567557,2.3340111735778826,2.6757730169732645
2.4617199131073746,2.352550430670918,2.4617199131073746,2.328627064757634,2.6696005301982395
2.4805812411121364,2.370575318508226,2.4805812411121364,2.3464686553607335,2.690054608248978
2.4781006598710245,2.3682047431897177,2.4781006598710245,2.3441221867053725,2.687364553640729
2.4653924513588654,2.3560601034810524,2.4653924513588654,2.3321010472863706,2.673583196955392
2.4415786806302475,2.3333023980714263,2.4415786806302475,2.309574767697319,2.6477584657889244
2.4403578912899326,2.3321357468723907,2.4403578912899326,2.3084199803134706,2.64643458655603
2.3923489813725,2.2862558800764434,2.3923489813725,2.2630066713549675,2.594371550998082
2.390938216543476,2.2871948730730867,2.390938216543476,2.263936115619836,2.5928416537439327
2.4223979299190477,2.28409754065141,2.4223979299190477,2.260870280340968,2.6269579912931946
2.438178571572711,2.2989772283962875,2.438178571572711,2.275598654766499,2.644071233584155
2.430121038320612,2.291379718648807,2.430121038320612,2.2680784050017797,2.6353332797140325
2.4332226605775626,2.2943042620038154,2.4332226605775626,2.2709732083266068,2.638696819318007
2.4392653672813385,2.300001976384472,2.4392653672813385,2.276612981970172,2.6452498040561734
2.4218925822877817,2.2836210445037324,2.4218925822877817,2.260398629739447,2.6264099694418137
2.3955047721148337,2.258739776411986,2.3955047721148337,2.235770382230463,2.5977938333601296
2.3785398308198427,2.2427434034748277,2.3785398308198427,2.219936678317557,2.5793962829179584
2.4258882573643374,2.2873885971022876,2.4258882573643374,2.26412786964628,2.630743060402356
2.4310512910528597,2.2922568610669316,2.4310512910528597,2.26894662765404,2.6363420878948505
2.480468899214432,2.338853101871387,2.480468899214432,2.3150690257283184,2.6899327796087324
2.4974331527624343,2.354848826326648,2.4974331527624343,2.330902087753817,2.708329584226931
2.509720951668245,2.3664350859226175,2.509720951668245,2.3423705252940863,2.721655029700748
2.497330909943876,2.354752420790822,2.497330909943876,2.330806662577383,2.708218707485358
2.546361889370332,2.4009841064030373,2.546361889370332,2.3765682126646506,2.761390121493941
2.493788974270424,2.351412702546781,2.493788974270424,2.327500906326487,2.704377672076971
2.5216066879749444,2.3776422376179096,2.5216066879749444,2.353463710127135,2.734544460288369
2.524561118775149,2.380427993022266,2.524561118775149,2.356221136852533,2.7377483788124324
2.5122559249740872,2.3688253316464842,2.5122559249740872,2.3447364643241073,2.7244040695266367
2.4902185922988758,2.348046162070638,2.4902185922988758,2.324168600601966,2.7005057882149996
2.470363396305164,2.329324545866192,2.470363396305164,2.3056373667455916,2.678973914718841
2.4739628709453307,2.332718518042149,2.4739628709453307,2.3089968252136996,2.6828773479878576
2.4827513713749765,2.3410052623335953,2.4827513713749765,2.3171993006141034,2.692407995760461
2.451991619871216,2.3120016573135334,2.451991619871216,2.28849063671269,2.6590507285563496
2.4959341220194453,2.3534353787707647,2.4959341220194453,2.3295030137147092,2.706703967419366
2.476126599751109,2.3347587144867026,2.476126599751109,2.3110162746572787,2.6852237934694725
2.4991734080575325,2.356489726358202,2.4991734080575325,2.332526301277244,2.710216795860448
2.467206421407484,2.3263478100827646,2.467206421407484,2.3026909017433757,2.6755503482051224
2.458240250057513,2.317893538521274,2.458240250057513,2.2943226026777173,2.665827026042319
2.4709772461718007,2.329903349601695,2.4709772461718007,2.3062102845568764,2.6796396013067874
2.479468576914659,2.3379098903219755,2.479468576914659,2.3141354058096493,2.688847984816433
2.517679565257522,2.373939323563239,2.517679565257522,2.3497984514471266,2.7302857106098366
2.534662226743239,2.389952405003801,2.534662226743239,2.3656486939526724,2.7487024776291276
2.623755853425925,2.473959467212791,2.623755853425925,2.448801478326712,2.845319640192174
2.6035632978892442,2.454919752114314,2.6035632978892442,2.429955380361898,2.823421918733384
2.5757953059102014,2.428737100038534,2.5757953059102014,2.4040389827978275,2.793309051012287
2.5838446496520584,2.436326887834153,2.5838446496520584,2.4115515891361348,2.802038123806716
2.5838273864154724,2.436310610196304,2.5838273864154724,2.411535477027526,2.8020194027713545
2.53041498334822,2.385947646713145,2.53041498334822,2.361684660526713,2.744096574594078
2.521909386765537,2.377927654623353,2.521909386765537,2.35374622469301,2.734872720561829
2.5601845713876106,2.414017619027417,2.5601845713876106,2.3894691859446744,2.7763800637069496
2.5516789748049273,2.405997626937625,2.5516789748049273,2.3815307501109713,2.7671562096747007
2.5219093867655364,2.3779276546233525,2.5219093867655364,2.3537462246930096,2.734872720561829
2.5491272958301225,2.4035916293106876,2.5491272958301225,2.37914921936086,2.764389053465026
2.5297238530454975,2.3852959746632227,2.5297238530454975,2.36103961540759,2.743347081602305
2.5321492833935757,2.3875829314941557,2.5321492833935757,2.363303315901749,2.745977328085145
2.524872992349341,2.380722061001356,2.524872992349341,2.3565122144192725,2.7380865886366244
2.5080611218916378,2.3648700197277432,2.5080611218916378,2.340821374444011,2.7198550351408177
2.5025125462478433,2.3596382253038874,2.5025125462478433,2.335642782761637,2.671940490480306
2.5185002040410858,2.3747131101505494,2.5185002040410858,2.350564369306343,2.6415136354326854
2.5309153458919926,2.386419442383686,2.5309153458919926,2.362151658450811,2.6524115533776285
2.5433152810949626,2.398111436152145,2.5433152810949626,2.3737247549401586,2.667206366416639
2.56754135435772,2.4209543859729266,2.56754135435772,2.396335412079781,2.692612550746206
2.5349495992299085,2.3902233707200216,2.5349495992299085,2.365916904186207,2.658433171801034
2.530918460207465,2.3864223788955714,2.530918460207465,2.362154565100956,2.654205666173048
2.528528546647307,2.3841689111156894,2.528528546647307,2.359924013103694,2.6516993340992308
2.528640633593278,2.3842745987545655,2.528640633593278,2.3600286259923653,2.6518168810734926
2.5357385722138908,2.3909672993826487,2.5357385722138908,2.366653267749537,2.6592605775817693
2.5410583034842693,2.3959833146960388,2.5410583034842693,2.3716182746049554,2.664839445926346
2.528147024520416,2.383809170983413,2.528147024520416,2.359567931211728,2.6512992270997815
2.5353318858020866,2.3905838316536085,2.5353318858020866,2.3662736995495686,2.658834080483764
2.54216907478266,2.397030669451236,2.54216907478266,2.372654978684731,2.666004325601596
2.5383412474643126,2.393421381788013,2.5383412474643126,2.3690823942982266,2.661990035486277
2.526002088622472,2.381786694515432,2.526002088622472,2.3575660215481657,2.649049806147107
2.518942519466497,2.3751301727491008,2.518942519466497,2.350977190745586,2.641646348173596
2.503047351946638,2.3601424976888086,2.503047351946638,2.3361419271405306,2.6249768883078204
2.5218927017057275,2.3779119221528107,2.5218927017057275,2.353730652207836,2.644740240979201
2.5318225278286137,2.387274831172114,2.5318225278286137,2.362998348688627,2.655153773131208
2.5479643678632136,2.402495095633721,2.5479643678632136,2.378063836465635,2.6720819215310505
2.5332787678625133,2.388647931041027,2.5332787678625133,2.364357485341207,2.6566809501659696
2.5418363220116804,2.396716914317758,2.5418363220116804,2.3723444141646257,2.6656553636322338
2.5282465069434066,2.3839029737211406,2.5282465069434066,2.359660780058227,2.6514035555540314
2.498321221917793,2.3556861935274003,2.498321221917793,2.331730939667634,2.620020536967839
2.496072732818067,2.3535660759532258,2.496072732818067,2.329632381821933,2.617662518484568
2.49702739638413,2.3544662355333106,2.49702739638413,2.3305233875718874,2.618663686039419
2.5092610635411567,2.366001453889217,2.5092610635411567,2.3419413029165512,2.6314932849367274
2.515680136663266,2.3720540470451077,2.515680136663266,2.3479323465307593,2.6382250467536945
2.5220968130818653,2.3781043803309228,2.5220968130818653,2.35392115325578,2.644954295117883
2.523058586697585,2.379011244031224,2.523058586697585,2.3548187949509534,2.6459629190702363
2.5140513619386393,2.3705182628963324,2.5140513619386393,2.346412179954163,2.636516930442958
2.507778556269641,2.3646035864409978,2.507778556269641,2.340557650549134,2.6254158065253037
2.5060187116687502,2.3629442155031444,2.5060187116687502,2.3389151539522577,2.6504197665874494
2.531900406482157,2.3873482635503485,2.531900406482157,2.36307103432425,2.661880320242213
2.554893091797433,2.4090282424394274,2.554893091797433,2.3845305469222797,2.6860533787059513
2.5697707117073176,2.4230564640735373,2.5697707117073176,2.3984161138974756,2.7016947694766054
2.638748767653146,2.4880964007407744,2.638748767653146,2.4627946516915658,2.7742139448678196
2.6401634940554857,2.4894303570888905,2.6401634940554857,2.4641150428784795,2.775701298935647
2.642396346081127,2.4915357303462793,2.642396346081127,2.4661990063441106,2.7780487786587242
2.639552409076054,2.488854160386685,2.639552409076054,2.4635447055892605,2.775058842748753
2.6340437779614607,2.4836600299650087,2.6340437779614607,2.458403394899335,2.769267415598669
2.6390152083462963,2.488347629708748,2.6390152083462963,2.4630433258822,2.774494063799747
2.6358824113656105,2.4853936914682278,2.6358824113656105,2.460119426591958,2.771200438738962
2.6505135019404067,2.499189458706213,2.6505135019404067,2.4737749030275076,2.786582644123116
2.6486871360475965,2.4974673643332888,2.6486871360475965,2.4720703208376524,2.7846625182701454
2.6486871360475965,2.4974673643332888,2.6486871360475965,2.4720703208376524,2.7846625182701454
2.65416717839804,2.5026345381905304,2.65416717839804,2.4771849490876616,2.790423888997601
2.6663711897077302,2.5141417938211017,2.6663711897077302,2.4885751860632794,2.803254416395167
2.6954437727730793,2.5415545548129206,2.6954437727730793,2.51570918341911,2.8338194957016567
2.7286695819906215,2.5728834245178565,2.7286695819906215,2.546719466111487,2.868751014909073
2.7162099035340432,2.5611350983785055,2.7162099035340432,2.5350906101018453,2.855651695206292
2.7162099035340432,2.5611350983785055,2.7162099035340432,2.5350906101018453,2.855651695206292
2.6829840943165015,2.5298062286735696,2.6829840943165015,2.504080327409468,2.8207201759988756
2.633145380490189,2.482812924116166,2.633145380490189,2.457564903370902,2.768322897187751
2.6930178733775842,2.539267155713589,2.6930178733775842,2.5134450451540324,2.8312690581555255
2.6851124714023262,2.5318130917109203,2.6851124714023262,2.506443031058377,2.8687230299668673
2.701485108423072,2.547250976416475,2.701485108423072,2.5167636923184906,2.886215243564226
2.6564603566160208,2.5047967934762,2.6564603566160208,2.474817630779849,2.8381116561714888
2.7014851084230718,2.5472509764164744,2.7014851084230718,2.5167636923184906,2.8862152435642257
2.7055782676782583,2.5511104475928628,2.7055782676782583,2.5205769706401853,2.8905882969635655
2.753924863810449,2.5966968229610474,2.753924863810449,2.5656177363335813,2.942240879573071
2.7454049185443674,2.5886633013879043,2.7454049185443674,2.557680365574306,2.93313833230208
2.774045506368228,2.6156687307615485,2.774045506368228,2.584362575051236,2.9637373909102984
2.8067776067383545,2.646532078617142,2.8067776067383545,2.614856528739156,2.998707743605405
2.765862481275696,2.6079528937976497,2.765862481275696,2.5767390866292557,2.9549948027365214
2.847686131588719,2.685105039668804,2.847686131588719,2.65296782157164,3.0424136325058138
2.843607004601491,2.681258799625227,2.843607004601491,2.649167616023291,3.0380555709143344
2.887804922325156,2.7229333543825907,2.887804922325156,2.6903433805152632,3.0852757845183625
2.8725609251042146,2.708559672778919,2.8725609251042146,2.6761417332021433,3.0689893881896357
2.8634631442657708,2.6999813056238704,2.8634631442657708,2.6676660379545645,3.0592694923972616
2.870323826316629,2.706450295217203,2.870323826316629,2.674057602148757,3.06659931444762
2.870323826316629,2.706450295217203,2.870323826316629,2.674057602148757,3.06659931444762
2.951867116836987,2.7833380876949643,2.951867116836987,2.7500251476643465,3.153718613153518
2.9233269651548617,2.7564273603277476,2.9233269651548617,2.72343650673389,3.1232268586064538
2.988561597571149,2.817937594309957,2.988561597571149,2.784210543146362,3.1929222975711724
2.898863977998754,2.733361022584419,2.898863977998754,2.700646243079213,3.097091068994684
2.659992285897773,2.5081270766169523,2.659992285897773,2.4781080547590277,2.841885102155106
2.6406863037042076,2.489923318306419,2.6406863037042076,2.4601221717801374,2.8212589584368555
2.7233251353990764,2.5678441049390526,2.7233251353990764,2.5371103478529156,2.9095487124704413
2.8134765881571147,2.65284859944738,2.8134765881571147,2.621097449023219,3.005864807779808
2.8097202776255297,2.649306745509533,2.8097202776255297,2.6175979864744563,3.0018516371419173
2.848188653779491,2.685578871687024,2.848188653779491,2.6534359824363345,3.0429505176445515
2.915117206777296,2.7486863163448687,2.915117206777296,2.7157881129881902,3.1144557091000467
3.011813940346604,2.8398624062047464,3.011813940346604,2.8058729435335215,3.2177646577818018
2.9825858240133853,2.8123029917047475,2.9825858240133853,2.7786433794123093,3.1865378949029024
2.978783389276116,2.8087176469004884,2.978783389276116,2.77510094652629,3.1824754460420346
3.1018962511216706,2.9248017062083598,3.1018962511216706,2.8897956304926136,3.31400688311328
3.112920845407506,2.9351968805040207,3.112920845407506,2.9000663880602278,3.325785349699188
3.0489564155131283,2.8748843301973914,3.0489564155131283,2.8404757006060994,3.25744697091952
3.1414930590350933,2.9621378393249027,3.1414930590350933,2.9266848986131344,3.3563113586182056
3.191722048568213,3.009499137832055,3.191722048568213,2.9734793439219933,3.4099750544895264
3.241150877504586,3.0561059587909143,3.241150877504586,3.0195283417983876,3.4627838740173025
3.2763063936526593,3.0892543639238514,3.2763063936526593,3.052280003597417,3.5003433579787617
3.1465644857880046,2.9669197264091216,3.1465644857880046,2.931409552722899,3.361729574382281
3.1582040584851234,2.9778947685536674,3.1582040584851234,2.942253237874771,3.374165072191339
2.9797306104626227,2.8096107890039517,2.9797306104626227,2.775983398879391,3.1834874391191015
3.0689673344738733,2.89375277877881,3.0689673344738733,2.859118318377081,3.2788262556552206
3.1426846282222973,2.9632613790276054,3.1426846282222973,2.927794991005608,3.3575844084459274
3.1271651979594712,2.948627989501543,3.1271651979594712,2.913336744136444,3.341003744700515
3.165963773616536,2.985211463316698,3.165963773616536,2.9494823613093524,3.3824554040640447
3.1465644857880037,2.9669197264091207,3.1465644857880037,2.9314095527228985,3.36172957438228
2.999129898291155,2.8279025259115294,2.999129898291155,2.7940562074658453,3.2042132688008658
3.100006194999525,2.923019557830934,3.100006194999525,2.888034812115408,3.3119875831460437
3.022409043685394,2.8498526102006223,3.022409043685394,2.8157435777695903,3.2290842644189834
2.9460379273620263,2.77784170034287,2.9460379273620263,2.7445945449264366,3.147490818127811
2.874494800726537,2.710383138898304,2.874494800726537,2.677943374801628,3.071055504076375
2.8742073512464645,2.710112100584414,2.8742073512464645,2.6776755804641477,3.0707483985259674
2.877204439203969,2.712938077748736,2.877204439203969,2.6804677343541004,3.0739504302241176
2.871210263288961,2.707286123420093,2.871210263288961,2.674883426574196,3.0675463668278176
2.842814353435588,2.680511402776728,2.842814353435588,2.648429164543844,3.0372087175036944
2.8413929462588703,2.6791711470753397,2.8413929462588703,2.647104949961572,3.0356901131449425
2.992623686489639,2.821767769028172,2.992623686489639,2.7879948756504174,3.1972621560144785
2.9519077179659705,2.783376370810102,2.9519077179659705,2.7500629725803436,3.1537619906265264
3.0013485368875688,2.829994497217759,3.0013485368875688,2.796123140594005,3.206583620026183
2.9228248833062076,2.75595394351148,2.9228248833062076,2.7229687561017197,3.1226904439208463
2.9577242848979233,2.788860856269826,2.9577242848979233,2.7554818158760686,3.159976299967662
2.98389883609171,2.8135410408385852,2.98389883609171,2.77986661070683,3.1879406920027744
2.9751739856937807,2.8053143126489983,2.9751739856937807,2.7717383457632425,3.1786192279910703
2.887925481714491,2.723047030753133,2.887925481714491,2.6904556963273705,3.0854045878740304
2.8762923478505855,2.7120780598336847,2.8762923478505855,2.679618009735921,3.0729759691917584
2.8384846627928932,2.6764289043454768,2.8384846627928932,2.64439552831371,3.0325829584743746
2.8443623036776318,2.6819709769025284,2.8443623036776318,2.64987126946404,3.038862518063593
2.817280508076784,2.656435344641487,2.817280508076784,2.62464126553824,3.0099288433812683
2.821420153975771,2.660338648429961,2.821420153975771,2.6284978518526128,3.014351562225567
2.824293290588781,2.6630477509232704,2.824293290588781,2.631174529909489,3.0174211666677517
2.804181334297711,2.6440840334701035,2.804181334297711,2.612437783511354,2.9959339355724572
2.8039009161642814,2.6438196250667563,2.8039009161642814,2.612176539733003,2.9956343421789002
2.80619919560376,2.6459866903332045,2.80619919560376,2.6143176680442597,2.998089780164293
2.7692375023093616,2.6111352269508576,2.7692375023093616,2.5798833313899836,2.9586006109359975
2.857967592822633,2.694799508124477,2.857967592822633,2.662546259837621,3.0533981498910525
2.820758200026745,2.6597144869871525,2.820758200026745,2.6278811608111923,3.013644343232481
2.7921355901837543,2.6327260091892106,2.7921355901837543,2.6012157000216316,2.9830644919566565
2.7792554157544083,2.6205811941801365,2.7792554157544083,2.589216242666329,2.9693035588825354
2.8078780255973994,2.6475696719780784,2.8078780255973994,2.61588170345589,2.99988341015836
2.792135590183755,2.6327260091892106,2.792135590183755,2.6008255176666286,2.983064491956657
2.8841366009933584,2.7194744661343835,2.8841366009933584,2.660549803063594,3.081356619865885
2.8989813726374356,2.7334717148873584,2.8989813726374356,2.6742437641126546,3.0972164911910225
2.982906741128902,2.8126055869081408,2.982906741128902,2.7516629898646894,3.1868807566376716
3.081056748347736,2.9051519796104115,3.081056748347736,2.8422041182865607,3.291742355210871
3.066832109620369,2.891739458928923,3.066832109620369,2.8290822156167246,3.2765450220843206
3.034115440547424,2.8608906613614993,3.034115440547424,2.798901839476101,3.241591155893254
3.036960368292897,2.8635731654977965,3.036960368292897,2.801526220010068,3.2446306225185637
3.015623410201847,2.843454384475564,3.015623410201847,2.7818433660053135,3.2218346228287382
2.972949494019745,2.8032168224310983,2.972949494019745,2.7424776579958037,3.176242623449086
2.930275577837644,2.762979260386633,2.930275577837644,2.703111949986295,3.1306506240694345
2.8747994868009115,2.710670429728828,2.8747994868009115,2.6519365295739328,3.071381024875887
2.9032487642556455,2.7374954710918047,2.9032487642556455,2.6781803349136055,3.1017756911289878
2.9245857223466967,2.757614252114038,2.9245857223466967,2.6978631889183604,3.124571690818814
2.9786393495106918,2.808581830703694,2.9786393495106918,2.7477264190637385,3.1823215566997063
2.953034999801431,2.784439293477015,2.953034999801431,2.724106994258033,3.1549663570719155
2.9800618133834287,2.809923082771843,2.9800618133834287,2.7490386093307224,3.183841290012362
2.9188190538066214,2.752176816229762,2.9188190538066214,2.6925435695760087,3.11841069196931
2.9066311003022336,2.7406847016266602,2.9066311003022336,2.6813004622680263,3.105389314548966
2.96175923876221,2.7926654451378345,2.96175923876221,2.732154904416306,3.164287167835812
2.9174927217823106,2.7509262076169496,2.9174927217823106,2.691320058732291,3.116993664092807
2.986342107547085,2.8158448201860815,2.986342107547085,2.7548320365194843,3.190551036696767
2.971892342709703,2.80502505142456,2.971892342709703,2.7442467068882856,3.175113183121511
2.9601769450090063,2.8320744733283645,2.9601769450090063,2.7707100309662827,3.1625966753226193
2.9912771803433897,2.86182883742255,2.9912771803433897,2.7998196874520795,3.195823574490288
3.028032003920388,2.8969930858974964,3.028032003920388,2.8342220087534757,3.235091728052078
3.028032003920388,2.8969930858974964,3.028032003920388,2.8342220087534757,3.235091728052078
3.016722827435158,2.8861733171359747,3.016722827435158,2.823636679122277,3.223009219263835
3.0365138862843106,2.905107912468638,3.0365138862843106,2.842161005976875,3.24415360964326
3.059132239254771,2.926747449991682,3.059132239254771,2.8633316652392726,3.268318627219746
3.0676141216186936,2.934862276562823,3.0676141216186936,2.8712706624626714,3.2773805088109285
3.0308592980416957,2.8996980280878772,3.0308592980416957,2.8368683411612756,3.2381123552491387
2.971486121494237,2.8428942420898866,2.971486121494237,2.7812953605974817,3.1746791841108624
2.8975417778690895,2.7721498602782226,2.8975417778690895,2.7120838443869904,3.095678455555734
2.974269122311918,2.8455568077815405,2.974269122311918,2.783900234706355,3.177652489185837
2.985450585177752,2.8562543897656814,2.985450585177752,2.7943660250623936,3.189598551175257
2.954701562296708,2.826836039309293,2.954701562296708,2.7651702638180486,3.156746880704351
2.9770644880283763,2.848231203277575,2.9770644880283763,2.7774573253539026,3.180639004683192
2.9768799938910906,2.848054693174837,2.9768799938910906,2.7319102361514225,3.1804418946603668
3.0361541530614886,2.9047637468,3.0361541530614886,2.78630667890665,3.243769277518649
3.0328611442186886,2.901613243820824,3.0328611442186886,2.7832846543091376,3.2402510895820775
3.0032240646334896,2.873258717008243,3.0032240646334896,2.7560864329315238,3.2085873981529365
3.1047219218709357,2.9703642265502825,3.1047219218709357,2.849769195454415,3.317025775930566
3.081579683484861,2.9482234748971137,3.081579683484861,2.8165269248817766,3.2923010491527553
3.101418179301287,2.9672034543492405,3.101418179301287,2.834659072466852,3.3134961202846394
3.147251524911612,3.0110533493188956,3.147251524911612,2.876967416832029,3.362463593898176
3.2190149584791956,3.0797112005557348,3.2190149584791956,2.969300231153734,3.439134279680402
3.2283728525327637,3.0886641291696497,3.2283728525327637,2.9779321876170552,3.449132075478297
3.249802596408063,3.109166494983128,3.249802596408063,2.9976995214950417,3.472027205733029
3.263947878825014,3.122699636411924,3.263947878825014,3.0107474852019984,3.487139756088769
3.2642833823046518,3.123020620886179,3.2642833823046518,3.011056962036524,3.4874982016171856
3.2783352055242725,3.136464347590121,3.2783352055242725,3.0240187166329875,3.502510901946307
3.2742143542420648,3.1325218272808537,3.2742143542420648,3.0202175399305995,3.4981082629126568
3.2674504496708288,3.126050632540781,3.2674504496708288,3.01397834450407,3.490881836078525
3.08447263656674,2.950991234638484,3.08447263656674,2.845195014897344,3.295391825132901
3.0925125712859467,2.9586832389708206,3.0925125712859467,2.852611252575059,3.303981538276788
3.153916399499002,3.0174297996249186,3.153916399499002,2.9092516856449597,3.369584218983464
3.1968616094793965,3.0585165438285937,3.1968616094793965,2.948865425738288,3.415466063490774
3.236737489021284,3.0966667837129034,3.236737489021284,2.9856479383604486,3.4580686938089946
3.27233128369941,3.130720247133991,3.27233128369941,3.018480548375821,3.4960964262055167
3.07902291456369,2.9457773508544096,3.07902291456369,2.8401680544724615,3.289569445927719
3.0843236479080423,2.9508486935049802,3.0843236479080423,2.8450575840172716,3.2952326484872434
3.118679324543121,2.9837176187819567,3.118679324543121,2.87674812285906,3.331937599144924
3.254531346581699,3.113690607192056,3.254531346581699,3.002061439399977,3.477079312365636
3.2202475257043814,3.0808904280951546,3.2202475257043814,2.970437182113535,3.4404511310311476
3.2966608328719755,3.1539969283727194,3.2966608328719755,3.0409227354777086,3.5220896532168218
3.341305923719574,3.1967099906314096,3.341305923719574,3.0821044883690596,3.569787618070629
3.3316834617129047,3.1875039433153507,3.3316834617129047,3.073228487782169,3.5595071629099944
3.3484441970053833,3.2035393531769385,3.3484441970053833,3.088689010898774,3.577414013310045
3.3182657924983716,3.1746669274274617,3.3182657924983716,3.0608516927643916,3.54517198064327
3.2620858514889894,3.120918188821135,3.2620858514889894,3.009029904429437,3.485150401542852
3.2415800911481343,3.1012998209004468,3.2415800911481343,2.990114876165993,3.4632424377002535
3.189635547784438,3.051603191941472,3.189635547784438,2.9421999249754993,3.407745876786839
3.140591036919529,3.0046810957770616,3.140591036919529,2.896960036585295,3.3553476553677766
3.1521688741763803,3.0157578989414002,3.1521688741763803,2.907639724404848,3.3677171962081243
3.1824689226536367,3.0447467044848437,3.1824689226536367,2.935589249992015,3.400089190976158
3.195085624580505,3.0568174151647987,3.195085624580505,2.94722721267037,3.4135686350461234
3.236590484076158,3.09652614044722,3.236590484076158,2.9855123373075885,3.45791163652514
3.199193483088986,3.060747504966197,3.199193483088986,2.951016404512008,3.417957392847755
3.1812093320174823,3.04354162298,3.1812093320174823,2.9344273719593454,3.3987434683277584
3.2355995973262526,3.095578134594023,3.2355995973262526,2.984598318487082,3.456852991991692
3.303891458126696,3.1609146463302973,3.303891458126696,3.0475924457826187,3.5298147155410993
3.37717121550023,3.2310232020432226,3.37717121550023,3.1151875341294346,3.6081054128011854
3.3222627044771227,3.1784908719407268,3.3222627044771227,3.064538544741002,3.5494422052853705
3.417020558915006,3.269148054158622,3.417020558915006,3.1519455691615925,3.650679692426546
3.4648005975707323,3.3148603984965765,3.4648005975707323,3.196019076633583,3.701726975817549
3.5009588608299906,3.349453902965655,3.5009588608299906,3.2293723666426977,3.740357775696582
3.5477647005054984,3.3942342070522753,3.5477647005054984,3.2725472485119917,3.7903642434494733
3.6461190444689917,3.488332239722116,3.6461190444689917,3.363271765183312,3.895444151509339
3.679165565129572,3.5199486631095573,3.679165565129572,3.3937547056796946,3.9307504248550402
3.6498554180836247,3.491906920740648,3.6498554180836247,3.3667182900304184,3.8994360219248305
3.447868525766864,3.2986610667582665,3.447868525766864,3.180400508416401,3.683637072751611
3.592696469595793,3.43722154147384,3.592696469595793,3.313993440613252,3.8383684898783628
3.6020038890936465,3.4461261798323246,3.6020038890936465,3.322578838078903,3.8483123596221542
3.604054124857158,3.4480876910791225,3.604054124857158,3.3244700270311256,3.850502792467813
3.585732176684813,3.4305586302545557,3.585732176684813,3.3075694019501434,3.8309279719581846
3.573170414705194,3.418540481980518,3.573170414705194,3.295982117258741,3.8175072246816
3.5866759360045255,3.4314615481300663,3.5866759360045255,3.3084399492456114,3.831936266442695
3.586118629854523,3.429212037216079,3.586118629854523,3.3079258760582015,3.831340851165204
3.586118629854523,3.325321989991129,3.586118629854523,3.3079258760582015,3.831340851165204
3.584325570539596,3.3236593289961336,3.584325570539596,3.3079258760582015,3.8294251807396216
3.5988507461688286,3.2668687011411874,3.5988507461688286,3.3079258760582015,3.84494360176879
3.5978142771539323,3.265927842955259,3.5978142771539323,3.306973193405897,3.843836258011481
3.5882146281064604,3.2572137296932655,3.5882146281064604,3.298149563384837,3.83358017578201
3.590162134930637,3.258981585472207,3.590162134930637,3.299939637125559,3.8356608549852225
3.580166990740993,3.249908460183168,3.580166990740993,3.2907524831056114,3.8249822332775456
3.601982798580803,3.269711832106234,3.601982798580803,3.310804738770074,3.848289826919874
3.577991793816898,3.247933917960846,3.577991793816898,3.2887531253388587,3.8226582943076424
3.593653251329923,3.2621506579626427,3.593653251329923,3.3031485377130094,3.839390697262442
3.799958283901168,3.449424735530987,3.799958283901168,3.492776228255594,4.059803065250181
3.8239580204310704,3.4712105759659195,3.8239580204310704,3.5148358675919456,4.085443926714919
3.770708822583466,3.4228734400081695,3.770708822583466,3.465891242803894,4.028553497796347
3.765365036829584,3.4180226007663514,3.765365036829584,3.460979439448282,4.022844298862357
3.765365036829584,3.4180226007663514,3.765365036829584,3.460979439448282,4.022844298862357
3.809877311974356,3.458428766162858,3.809877311974356,3.5018934192542965,4.070400365948568
3.801361489912145,3.4506985004414634,3.801361489912145,3.494066001519487,4.061302223830071
3.810038596337418,3.45857517257836,3.810038596337418,3.50204166566839,4.070572679090612
3.7553075459457186,3.408892880058848,3.7553075459457186,3.451734978733045,4.012099067133885
3.7519277691543675,3.4058248764667947,3.7519277691543675,3.448628417252185,4.008488177973464
3.6481878308367355,3.3116546033847634,3.6481878308367355,3.349921361493875,3.8976544034672855
3.6549032628438303,3.3177505590622736,3.6549032628438303,3.3455647210677624,3.9048290431369854
3.659993028414092,3.3223708106399013,3.659993028414092,3.353577283529773,3.9102668517442787
3.6930420845317355,3.35237120094448,3.6930420845317355,3.3497063018801128,3.945575833924022
3.74091994490879,3.3958324874982266,3.74091994490879,3.393133039771157,3.996727628179204
3.679475079982605,3.3400557075673296,3.679475079982605,3.3374005984530637,3.931081104629711
3.6834073301616304,3.343625220709432,3.6834073301616304,3.3409672740835474,3.9352822458363845
3.7299066111555557,3.3858350972558093,3.7299066111555557,3.3831435967500667,3.984961192131885
3.7465134972248144,3.4009100531652297,3.7465134972248144,3.3982065691309664,4.002703672951706
3.809619664287999,3.458194885621028,3.809619664287999,3.455445864178386,4.070125100067028
3.739870742797111,3.394880070801462,3.739870742797111,3.3921813801786067,3.995606680623778
3.865000573661941,3.5084670897870573,3.865000573661941,3.505678105481768,4.129293008984662
3.8137885425177465,3.4619791986609973,3.8137885425177465,3.4592271689559415,4.074579050176819
3.709988291018977,3.367754176088748,3.709988291018977,3.3650770486422554,3.9636808382165
