date,nav,strategy_return,current_momentum,signal,holding,exposure,target_exposure,trade_cost_rate,turnover,drawdown
2023-05-18,1.0179126085826868,0.017699115044247815,0.09628217349857016,513880,513880,1.0,1.0,0.0,0.0,0.0
2023-05-19,1.0205680327789897,0.002608695652174031,0.09392789373814048,513880,513880,1.0,1.0,0.0,0.0,0.0
2023-05-22,1.02764916396913,0.006938421509106618,0.09839167455061504,513880,513880,1.0,1.0,0.0,0.0,0.0
2023-05-23,1.011716618791314,-0.015503875968992276,0.10147058823529398,159941,513880,1.0,1.0,0.0,0.0,-0.015503875968992387
2023-05-24,0.9958614389897487,-0.01567156208277709,0.07580174927113692,159941,159941,1.0,1.0,0.001,2.0,-0.03093246809699768
2023-05-25,1.0107049021725225,0.01490514905149043,0.0870827285921627,159941,159941,1.0,1.0,0.0,0.0,-0.016488372093023562
2023-05-26,1.014753119404188,0.004005340453938633,0.09302325581395365,159941,159941,1.0,1.0,0.0,0.0,-0.012549073182848813
2023-05-29,1.051187074489179,0.03590425531914887,0.13391557496360984,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-05-30,1.0525364802330675,0.0012836970474967568,0.1353711790393013,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-05-31,1.0484882630014019,-0.0038461538461538325,0.13596491228070162,159941,159941,1.0,1.0,0.0,0.0,-0.0038461538461538325
2023-06-01,1.0471388572575133,-0.0012870012870013214,0.1378299120234603,159941,159941,1.0,1.0,0.0,0.0,-0.00512820512820511
2023-06-02,1.0606329146963989,0.012886597938144284,0.15080527086383588,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-05,1.066030537671953,0.0050890585241729624,0.15835777126099693,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-06,1.0673799434158415,0.0012658227848101333,0.15812591508052698,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-07,1.0714281606475071,0.0037926675094817064,0.14244604316546772,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-08,1.047138857257513,-0.02267002518891692,0.12301013024602048,159941,159941,1.0,1.0,0.0,0.0,-0.02267002518891703
2023-06-09,1.0646811319280642,0.01675257731958757,0.1451378809869377,159941,159941,1.0,1.0,0.0,0.0,-0.006297229219143663
2023-06-12,1.0768257836230613,0.011406844106463865,0.14000000000000012,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-13,1.101115087013055,0.022556390977443552,0.16405135520684744,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-14,1.1024644927569436,0.001225490196078427,0.16547788873038516,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-15,1.1092115214763865,0.006119951040391758,0.15774647887323945,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-16,1.120006767427495,0.009732360097323589,0.1657303370786516,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-06-19,1.1146091444519408,-0.004819277108433773,0.16174402250351627,159941,159941,1.0,1.0,0.0,0.0,-0.004819277108433662
2023-06-20,1.1132597387080523,-0.001210653753026647,0.15546218487394947,159941,159941,1.0,1.0,0.0,0.0,-0.0060240963855421326
2023-06-21,1.1173079559397179,0.0036363636363636598,0.15159944367176625,159941,159941,1.0,1.0,0.0,0.0,-0.002409638554216831
2023-06-26,1.1092115214763865,-0.007246376811594235,0.12757201646090532,159941,159941,1.0,1.0,0.0,0.0,-0.009638554216867545
2023-06-27,1.0943680582936126,-0.01338199513381988,0.08277703604806419,159941,159941,1.0,1.0,0.0,0.0,-0.02289156626506017
2023-06-28,1.1092115214763865,0.013563501849568338,0.1033557046979865,159941,159941,1.0,1.0,0.0,0.0,-0.009638554216867545
2023-06-29,1.1173079559397179,0.007299270072992803,0.10547396528704933,159941,159941,1.0,1.0,0.0,0.0,-0.002409638554216831
2023-06-30,1.1173079559397179,0.0,0.12195121951219501,159941,159941,1.0,1.0,0.0,0.0,-0.002409638554216831
2023-07-03,1.137549042098046,0.018115942028985588,0.12550066755674227,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-04,1.129452607634715,-0.007117437722419906,0.11303191489361697,159941,159941,1.0,1.0,0.0,0.0,-0.007117437722419795
2023-07-05,1.1308020133786034,0.0011947431302270495,0.07573812580231065,159941,159941,1.0,1.0,0.0,0.0,-0.005931198102016588
2023-07-06,1.132151419122492,0.0011933174224343368,0.0756410256410256,159941,159941,1.0,1.0,0.0,0.0,-0.004744958481613271
2023-07-07,1.1267537961469378,-0.004767580452920139,0.07464607464607464,159941,159941,1.0,1.0,0.0,0.0,-0.00948991696322643
2023-07-10,1.1173079559397179,-0.008383233532934131,0.0670103092783505,159941,159941,1.0,1.0,0.0,0.0,-0.017793594306049765
2023-07-11,1.122705578915272,0.004830917874396157,0.058524173027989734,159941,159941,1.0,1.0,0.0,0.0,-0.013048635824436605
2023-07-12,1.1240549846591605,0.0012019230769231282,0.05443037974683529,159941,159941,1.0,1.0,0.0,0.0,-0.011862396204033288
2023-07-13,1.1429466650736002,0.01680672268907557,0.07079646017699104,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-14,1.1469948823052658,0.0035419126328217754,0.07052896725440805,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-17,1.15239250528082,0.004705882352941115,0.10051546391752564,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-18,1.1645371569758167,0.01053864168618257,0.09378960709759188,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-19,1.1820794316463679,0.015063731170336103,0.09774436090225569,159941,159941,1.0,1.0,0.0,0.0,0.0
2023-07-20,1.1672359684635938,-0.01255707762557079,0.060049019607843146,159941,159941,1.0,1.0,0.0,0.0,-0.01255707762557079
2023-07-21,1.1483442880491541,-0.016184971098265888,0.041615667074663465,518880,159941,1.0,0.8,0.0,0.0,-0.028538812785388168
2023-07-24,1.1450434674223215,-0.002874417246799932,0.039823008849557695,518880,518880,0.8,0.8,0.0009000000000000001,1.8,-0.03133119757651448
2023-07-25,1.1405066000142547,-0.003962179198559235,0.0316622691292876,512890,518880,0.8,0.8,0.0,0.0,-0.03516923695577001
2023-07-26,1.137668797995516,-0.0024881942977824645,0.033898305084745894,512890,512890,0.8,0.8,0.0008,1.6,-0.037569923358701796
2023-07-27,1.13959500971699,0.0016931216931217463,0.043636363636363695,512890,512890,0.8,0.8,0.0,0.0,-0.035940412117827614
2023-07-28,1.154998194642415,0.013516367476240854,0.05018020515663957,510300,512890,0.8,1.0,0.0,0.0,-0.0229098284590189
2023-07-31,1.1588328618269719,0.0033200633579726357,0.08102955195424211,510410,510300,1.0,1.0,0.0009000000000000001,1.8,-0.019665827183050433
2023-08-01,1.1637992883776591,0.004285714285714448,0.07151664611590625,159941,510410,1.0,1.0,0.001,2.0,-0.015464395013834786
2023-08-02,1.1465806837163568,-0.014795166858458053,0.04448151237142062,512890,159941,1.0,0.8,0.001,2.0,-0.030030763567698182
2023-08-03,1.1474599999099395,0.0007669030239831898,0.05979323833473038,510300,512890,0.8,1.0,0.0009000000000000001,1.8,-0.029286891227107592
2023-08-04,1.1527744973532343,0.0046315317690481805,0.05885619100499717,510300,510300,1.0,1.0,0.0009000000000000001,1.8,-0.024791002625194514
2023-08-07,1.1434048042703946,-0.008127949659150646,0.037290924047161944,512890,510300,1.0,0.8,0.0,0.0,-0.03271745226300771
2023-08-08,1.146211629104819,0.002454795383001196,0.031198686371100237,512890,512890,0.8,0.8,0.0009000000000000001,1.8,-0.03034297153076526
2023-08-09,1.1395044346189391,-0.005851619644723138,0.03666942376619797,512890,512890,0.8,0.8,0.0,0.0,-0.0360170356471996
2023-08-10,1.1395044346189391,0.0,0.04612392331203097,512890,512890,0.8,0.8,0.0,0.0,-0.0360170356471996
2023-08-11,1.1299086078010954,-0.008421052631578996,0.02285395763656628,512890,512890,0.8,0.8,0.0,0.0,-0.04413478692596018
2023-08-14,1.127985359106966,-0.0017021276595744483,0.015789473684210575,512890,512890,0.8,0.8,0.0,0.0,-0.04576179154395843
2023-08-15,1.1337575656354453,0.0051172707889126645,0.02183406113537112,512890,512890,0.8,0.8,0.0,0.0,-0.04087869623416185
2023-08-16,1.1289535081539392,-0.004237288135593209,0.004801920768307433,512890,512890,0.8,0.8,0.0,0.0,-0.04494276955520349
2023-08-17,1.1279916734292075,-0.0008519701810436597,0.005359056806002016,512890,512890,0.8,1.0,0.0,0.0,-0.04575644983673255
2023-08-18,1.1254740152549099,-0.0022319829424305437,0.007520510483135956,518880,512890,1.0,1.0,9.999999999999998e-05,0.19999999999999996,-0.047886305163621246
2023-08-21,1.1286719805522707,0.002841438588554679,0.0072628234226055355,518880,518880,1.0,1.0,0.001,2.0,-0.04518093257042188
2023-08-22,1.1268917408353114,-0.001577287066245936,0.015086206896551602,512890,518880,1.0,1.0,0.0,0.0,-0.04668695633608355
2023-08-23,1.1221796107215638,-0.004181528662420386,0.005073428646405365,511580,512890,1.0,1.0,0.001,2.0,-0.050673262152423404
2023-08-24,1.1204611873968167,-0.0015313264546324978,0.006458557588805203,512890,511580,1.0,1.0,0.001,2.0,-0.05212699130017939
2023-08-25,1.1181435703525113,-0.0020684491978609776,0.006465517241379226,512890,512890,1.0,1.0,0.001,2.0,-0.05408761846469856
2023-08-28,1.1313122847785044,0.011777301927194728,0.016129032258064502,512890,512890,1.0,1.0,0.0,0.0,-0.04294732275068547
2023-08-29,1.1325094406354128,0.0010582010582009804,0.00950226244343888,518880,512890,1.0,1.0,0.0,0.0,-0.04193456859486622
2023-08-30,1.1351803050109859,0.0023583594800538066,0.003512880562060783,518880,518880,1.0,0.8,0.001,2.0,-0.039675105902199914
2023-08-31,1.1385148344012876,0.002937444717444615,0.010341726618704916,518880,518880,0.8,1.0,9.999999999999998e-05,0.19999999999999996,-0.03685420461500177
2023-09-01,1.1371344041651574,-0.0012124833110813693,0.002331002331002363,518880,518880,1.0,0.8,9.999999999999998e-05,0.19999999999999996,-0.038022002818044354
2023-09-04,1.1404654404226373,0.002929325016707507,0.02200045361760039,518880,518880,0.8,1.0,9.999999999999998e-05,0.19999999999999996,-0.035204056605376954
2023-09-05,1.1408575418563485,0.0003438082556590505,0.018526886579304014,518880,518880,1.0,1.0,9.999999999999998e-05,0.19999999999999996,-0.03487235179501147
2023-09-06,1.140098319889718,-0.0006654835847382801,0.007001166861143604,518880,518880,1.0,0.8,0.0,0.0,-0.03551462840206909
2023-09-07,1.1397818711125467,-0.00027756270810219696,0.016607354685646447,518880,518880,0.8,0.8,9.999999999999998e-05,0.19999999999999996,-0.03578233357373484
2023-09-08,1.1462602050158508,0.005683836589698066,0.010588235294117565,518880,518880,0.8,0.8,0.0,0.0,-0.030301877920867804
2023-09-11,1.148079665658733,0.0015873015873015817,0.014234875444839812,518880,518880,0.8,0.8,0.0,0.0,-0.028762674552488265
2023-09-12,1.148281747888112,0.00017601760176022552,0.018957345971563955,518880,518880,0.8,0.8,0.0,0.0,-0.028591719687723005
2023-09-13,1.1505045546152162,0.001935767707875069,0.009489916963226541,518880,518880,0.8,0.8,0.0,0.0,-0.02671129890753199
2023-09-14,1.1575737070245262,0.006144393241167334,0.025149700598802394,518880,518880,0.8,0.8,0.0,0.0,-0.020731030390834904
2023-09-15,1.148700319723293,-0.0076655052264806844,0.029868578255675127,518880,518880,0.8,0.8,0.0,0.0,-0.028237621795504375
2023-09-18,1.143850925233696,-0.004221635883905006,0.019708654670094194,518880,518880,0.8,0.8,0.0,0.0,-0.03234004872196139
2023-09-19,1.1509304623483165,0.006189213085764811,0.015371477369769515,518880,518880,0.8,0.8,0.0,0.0,-0.026350995088940787
2023-09-20,1.1579991293686616,0.006141697740732699,0.021588946459413005,518880,518880,0.8,0.8,0.0,0.0,-0.020371137195211886
2023-09-21,1.1551759708469094,-0.002437962559860729,0.012195121951219523,518880,518880,0.8,0.8,0.0,0.0,-0.022759435685289042
2023-09-22,1.1513421990659327,-0.003318777292576458,0.014886164623467701,518880,518880,0.8,0.8,0.0,0.0,-0.026002679479521285
2023-09-25,1.1553811105294396,0.0035080026310019274,0.0095403295750216,518880,518880,0.8,0.8,0.0,0.0,-0.022585894316546562
2023-09-26,1.1547758028094504,-0.0005239030779305986,0.033175355450236976,518880,518880,0.8,1.0,0.0,0.0,-0.023097964574926855
2023-09-27,1.137761626716641,-0.014733748361730137,0.0028669724770644667,512890,518880,1.0,0.8,9.999999999999998e-05,0.19999999999999996,-0.0374913933389418
2023-09-28,1.1357834018895299,-0.001738698845750286,0.018181818181818077,512890,512890,0.8,1.0,0.0009000000000000001,1.8,-0.0391649059423681
2023-10-09,1.1320910320885762,-0.003250945378151293,0.0048661800486617945,512890,512890,1.0,0.8,9.999999999999998e-05,0.19999999999999996,-0.042288528350560295
2023-10-10,1.1195725865690895,-0.011057808219178011,0.005995203836930418,511580,512890,0.8,0.8,9.999999999999998e-05,0.19999999999999996,-0.05287871813336642
2023-10-11,1.1176101796892481,-0.0017528179087120677,0.008333333333333304,511580,511580,0.8,0.8,0.0008,1.6,-0.05453884927794461
2023-10-12,1.117462707671592,-0.00013195300144563937,0.011739594450373314,512890,511580,0.8,1.0,0.0,0.0,-0.05466360571453266
2023-10-13,1.1152792939865497,-0.0019539029535865504,0.016094420600858195,512890,512890,1.0,1.0,0.0009000000000000001,1.8,-0.05651070128745983
2023-10-16,1.1199900829791012,0.004223864836325308,0.014941302027748016,512890,512890,1.0,1.0,0.0,0.0,-0.05252553001517868
2023-10-17,1.1258785692197903,0.00525762355415349,0.0,512890,512890,1.0,0.0,0.0,0.0,-0.04754406592482752
2023-10-18,1.1253156299351805,-0.0004999999999999449,0.004223864836325308,512890,512890,0.0,1.0,0.0005,1.0,-0.04802029389186502
2023-10-19,1.1010988612449195,-0.021519978969505638,0.009322974472808054,518880,512890,1.0,1.0,0.0005,1.0,-0.06850687714670822
2023-10-20,1.1120936251765456,0.009985265009896827,0.02064831261101263,518880,518880,1.0,1.0,0.001,2.0,-0.05920567146012168
2023-10-23,1.1060456937801102,-0.005438329345225257,0.00793650793650813,518880,518880,1.0,1.0,0.0,0.0,-0.06432202086484151
2023-10-24,1.1067714455476825,0.0006561679790026975,0.0066006600660066805,518880,518880,1.0,1.0,0.0,0.0,-0.06370805893627507
2023-10-25,1.102416934942249,-0.003934426229508126,0.0024197096348439473,518880,518880,1.0,1.0,0.0,0.0,-0.06739183050767328
2023-10-26,1.1104002043855437,0.007241606319947191,0.007241606319947191,518880,518880,1.0,1.0,0.0,0.0,-0.0606382492934433
2023-10-27,1.1125774596882605,0.0019607843137254832,0.001524390243902607,518880,518880,1.0,1.0,0.0,0.0,-0.05879636350774409
2023-10-30,1.1149966322468345,0.0021743857360294605,0.013412489006156436,518880,518880,1.0,1.0,0.0,0.0,-0.05674982374585624
2023-10-31,1.117657722061266,0.0023866348448686736,0.021220159151193574,518880,518880,1.0,1.0,0.0,0.0,-0.05449863000777966
2023-11-01,1.11354512871169,-0.003679653679653727,0.009651239306865511,518880,518880,1.0,1.0,0.0,0.0,-0.057977747602989016
2023-11-02,1.1159643012702642,0.002172496198131757,0.0041358293426208,518880,518880,1.0,1.0,0.0,0.0,-0.05593120784110106
2023-11-03,1.115238549502692,-0.0006503360069369801,0.0024330900243310083,518880,518880,1.0,0.8,0.0,0.0,-0.0565451697696675
2023-11-06,1.1106761932677158,-0.004090924078091196,0.016990291262136026,518880,518880,0.8,0.8,9.999999999999998e-05,0.19999999999999996,-0.06040477185124826
2023-11-07,1.1071894400121993,-0.003139306736428926,0.016990291262136026,511580,518880,0.8,0.8,0.0,0.0,-0.06335444948049207
2023-11-08,1.1060809628734463,-0.0010011630337991573,0.0367197062423501,511580,511580,0.8,0.8,0.0008,1.6,-0.06429218438144468
2023-11-09,1.1060895296734297,7.745183463914174e-06,0.044117647058823595,511580,511580,0.8,0.8,0.0,0.0,-0.06428493715274408
2023-11-10,1.1061580639405966,6.196086783960553e-05,0.03439803439803435,518880,511580,0.8,0.8,0.0,0.0,-0.06422695943539947
2023-11-13,1.1021665287586877,-0.0036084672815107632,0.041162227602905554,518880,518880,0.8,0.8,0.0008,1.6,-0.06760366583519661
2023-11-14,1.1060525279786388,0.003525782282943979,0.027413587604290912,518880,518880,0.8,0.8,0.0,0.0,-0.06431623935951647
2023-11-15,1.1097409874839648,0.00333479596314179,0.03733333333333344,518880,518880,0.8,0.8,0.0,0.0,-0.0611959249317553
2023-11-16,1.1062495585524006,-0.003146165610661944,0.029100529100529293,518880,518880,0.8,0.8,0.0,0.0,-0.06414955802788436
2023-11-17,1.1087731372777667,0.002281202017986317,0.03822222222222216,518880,518880,0.8,0.8,0.0,0.0,-0.06201469411112426
2023-11-20,1.099072584895634,-0.008748906386701671,0.03743315508021383,518880,518880,0.8,0.8,0.0,0.0,-0.07022103974444782
2023-11-21,1.0979059443809283,-0.0010614772224679658,0.03451327433628326,518880,518880,0.8,0.8,0.0,0.0,-0.07120797893268904
2023-11-22,1.0945995845838554,-0.003011514614703392,0.03188662533215236,511580,518880,0.8,0.8,0.0,0.0,-0.07400504967815313
2023-11-23,1.0931399592396525,-0.0013334788033543266,0.053763440860215006,513880,511580,0.8,1.0,0.0008,1.6,-0.07523984431642039
2023-11-24,1.0865839081065596,-0.005997448979591757,0.06463414634146347,159941,513880,1.0,1.0,0.0009000000000000001,1.8,-0.08078604616849205
2023-11-27,1.07928027194073,-0.006721649484536019,0.06654512306289884,513650,159941,1.0,1.0,0.001,2.0,-0.08696468016744197
2023-11-28,1.0800440702870264,0.0007076923076922981,0.06739526411657537,513650,513650,1.0,1.0,0.001,2.0,-0.08631853209494511
2023-11-29,1.0791225309779078,-0.0008532423208190698,0.06731946144430845,159941,513650,1.0,1.0,0.0,0.0,-0.08709812379110982
2023-11-30,1.0768071201344909,-0.0021456422018347743,0.0997474747474747,159941,159941,1.0,1.0,0.001,2.0,-0.08905688458283767
2023-12-01,1.0706256785722952,-0.00574052812858783,0.08930817610062891,159941,159941,1.0,1.0,0.0,0.0,-0.09428617916043336
2023-12-04,1.0718619668847342,0.0011547344110853786,0.0976744186046512,513650,159941,1.0,1.0,0.0,0.0,-0.09324032024491435
2023-12-05,1.064437960227659,-0.0069262711864406246,0.08611111111111103,513650,513650,1.0,1.0,0.001,2.0,-0.09952078368782802
2023-12-06,1.0716975541593055,0.006820119352088705,0.08547794117647056,513650,513650,1.0,1.0,0.0,0.0,-0.09337940795850375
2023-12-07,1.064437960227659,-0.006773920406435208,0.0663636363636364,513650,513650,1.0,1.0,0.0,0.0,-0.09952078368782802
2023-12-08,1.0716975541593055,0.006820119352088705,0.05446428571428563,513650,513650,1.0,1.0,0.0,0.0,-0.09337940795850375
2023-12-11,1.0780496988494959,0.005927180355630668,0.054125998225377,513650,513650,1.0,1.0,0.0,0.0,-0.08800570419534515
2023-12-12,1.082586945056775,0.004208754208754328,0.06205250596658707,159941,513650,1.0,1.0,0.0,0.0,-0.08416734436451734
2023-12-13,1.093656092472524,0.010224719101123547,0.06257378984651707,159941,159941,1.0,1.0,0.001,2.0,-0.07480321271700852
2023-12-14,1.1070230002694104,0.012222222222222134,0.06924882629107998,159941,159941,1.0,1.0,0.0,0.0,-0.06349525198354988
2023-12-15,1.093656092472524,-0.01207464324917673,0.07168141592920363,513650,159941,1.0,1.0,0.0,0.0,-0.07480321271700852
2023-12-18,1.0952690320110507,0.0014748142031377753,0.06211723534558167,513650,513650,1.0,1.0,0.001,2.0,-0.07343871935442614
2023-12-19,1.099780024729383,0.004118616144975329,0.06462882096069866,513650,513650,1.0,1.0,0.0,0.0,-0.06962256910465026
2023-12-20,1.106095414535048,0.005742411812961423,0.050556983718937465,513650,513650,1.0,1.0,0.0,0.0,-0.06427995875496417
2023-12-21,1.0943668334673844,-0.010603588907014627,0.03941730934018861,518880,513650,1.0,0.8,0.0,0.0,-0.07420194940438118
2023-12-22,1.0975607353473147,0.002918492942453943,0.044520547945205546,518880,518880,0.8,0.8,0.0009000000000000001,1.8,-0.07150001432758024
2023-12-25,1.0988890993235294,0.001210287443267788,0.052143684820394,159941,518880,0.8,1.0,0.0,0.0,-0.07037626245384643
2023-12-26,1.1051549456041876,0.005701982378854664,0.04875962360992303,518880,159941,1.0,0.8,0.0009000000000000001,1.8,-0.06507556428339334
2023-12-27,1.1066314202448144,0.0013359888099850892,0.06004618937644346,159941,518880,0.8,1.0,0.0009000000000000001,1.8,-0.06382651569909437
2023-12-28,1.1020222642150692,-0.004165032679738556,0.05047048759623607,513650,159941,1.0,1.0,0.0009000000000000001,1.8,-0.06772570885511242
2023-12-29,1.0991272122408364,-0.0026270358306188513,0.04696449026345939,518880,513650,1.0,0.8,0.001,2.0,-0.07017482682191489
2024-01-02,1.1015401464519707,0.0021953184165233175,0.04953917050691259,518880,518880,0.8,0.8,0.0009000000000000001,1.8,-0.06813356449509
2024-01-03,1.1009735591498953,-0.0005143591941705328,0.04180887372013675,518880,518880,0.8,0.8,0.0,0.0,-0.06861287856393083
2024-01-04,1.09870691832471,-0.0020587604546429272,0.03586678052946213,512890,518880,0.8,0.8,0.0,0.0,-0.07053038153750713
2024-01-05,1.0987563485217966,4.498942917541271e-05,0.03159692570452588,512890,512890,0.8,0.8,0.0008,1.6,-0.07048856522993652
2024-01-08,1.088546152252534,-0.009292502639915434,0.030638297872340514,518880,512890,0.8,0.8,0.0,0.0,-0.07912605269136896
2024-01-09,1.0874881883947611,-0.0009719053763440622,0.05074971164936559,159941,518880,0.8,1.0,0.0008,1.6,-0.08002105503169332
2024-01-10,1.0853167932084933,-0.0019967069154774864,0.07698961937716287,513880,159941,1.0,1.0,0.0009000000000000001,1.8,-0.08185798335320515
2024-01-11,1.1242914345800261,0.03591084337349382,0.08945147679324883,513880,513880,1.0,1.0,0.001,2.0,-0.048886729198778345
2024-01-12,1.1260331718915366,0.0015491866769945517,0.10324232081911267,513880,513880,1.0,1.0,0.0,0.0,-0.04741327719134025
2024-01-15,1.1425796763508864,0.014694508894044889,0.12136752136752138,513880,513880,1.0,1.0,0.0,0.0,-0.033415483120679323
2024-01-16,1.110357536087942,-0.02820121951219523,0.08142493638676829,513880,513880,1.0,1.0,0.0,0.0,-0.0606743452582823
2024-01-17,1.0946819002843475,-0.014117647058823568,0.06706281833616301,513880,513880,1.0,1.0,0.0,0.0,-0.07393541332522424
2024-01-18,1.092940162972837,-0.0015910898965791898,0.05817875210792578,513880,513880,1.0,1.0,0.0,0.0,-0.07540886533266222
2024-01-19,1.1051323241534106,0.011155378486055856,0.057499999999999885,513880,513880,1.0,1.0,0.0,0.0,-0.06509470128059625
2024-01-22,1.137354464416355,0.029156816390859097,0.08561928512053196,513880,513880,1.0,1.0,0.0,0.0,-0.03783583914299338
2024-01-23,1.1321292524818234,-0.004594180704441064,0.08423686405337771,513880,513880,1.0,1.0,0.0,0.0,-0.04225619516530732
2024-01-24,1.1120992733994526,-0.017692307692307785,0.06147091108671776,159941,513880,1.0,1.0,0.0,0.0,-0.05920089325084421
2024-01-25,1.1017959668944002,-0.009264736297828313,0.049234135667395984,512890,159941,1.0,0.8,0.001,2.0,-0.0679171488841076
2024-01-26,1.1155895506151814,0.012519181532004264,0.05210643015521055,159941,512890,0.8,1.0,0.0009000000000000001,1.8,-0.05624823446811966
2024-01-29,1.125155877954482,0.008575131717597495,0.05622932745314224,159941,159941,1.0,1.0,0.0009000000000000001,1.8,-0.04815543876996864
2024-01-30,1.143947625394223,0.016701461377870652,0.07268722466960353,159941,159941,1.0,1.0,0.0,0.0,-0.0322582435928489
2024-01-31,1.1181089726645792,-0.022587268993839893,0.049180327868852514,512890,159941,1.0,0.8,0.0,0.0,-0.05411688696138839
2024-02-01,1.10775453505287,-0.009260669456066961,0.033306255077173,512890,512890,0.8,0.8,0.0009000000000000001,1.8,-0.06287639781531451
2024-02-02,1.1096281156618388,0.0016913319238900382,0.05245901639344264,159941,512890,0.8,1.0,0.0,0.0,-0.06129141075030875
2024-02-05,1.1166880237248296,0.006362409138110037,0.06126914660831506,159941,159941,1.0,1.0,0.0009000000000000001,1.8,-0.05531896264404412
2024-02-06,1.1201416980250094,0.003092783505154628,0.06805708013172329,159941,159941,1.0,1.0,0.0,0.0,-0.05239726871407724
2024-02-07,1.1109318998911963,-0.008221993833504637,0.0770089285714286,159941,159941,1.0,1.0,0.0,0.0,-0.0601884525273223
2024-02-08,1.1374100695259088,0.023834196891191706,0.10762331838565009,159941,159941,1.0,1.0,0.0,0.0,-0.03778879906424293
2024-02-19,1.1293514961588225,-0.007085020242915019,0.12260216847372818,513880,159941,1.0,1.0,0.0,0.0,-0.04460608490083229
2024-02-20,1.1198401079266855,-0.008421991084695324,0.10779436152570487,513880,513880,1.0,1.0,0.001,2.0,-0.052652403936169545
2024-02-21,1.117325496905892,-0.0022455089820360152,0.0846216436126932,513880,513880,1.0,1.0,0.0,0.0,-0.054779681472241215
2024-02-22,1.1458244218082176,0.02550637659414856,0.09799196787148579,513880,513880,1.0,1.0,0.0,0.0,-0.030670536063431286
2024-02-23,1.157559273238587,0.01024140453547906,0.08134490238611702,159941,513880,1.0,1.0,0.0,0.0,-0.020743240895097714
2024-02-26,1.1436430190269145,-0.012022066198595804,0.07407407407407396,159941,159941,1.0,1.0,0.001,2.0,-0.032515930478479116
2024-02-27,1.1413232563108355,-0.0020283975659228792,0.06786296900489397,510300,159941,1.0,1.0,0.0,0.0,-0.03447837281016575
2024-02-28,1.1276409768706068,-0.011988084326306159,0.07641921397379914,159941,510300,1.0,1.0,0.001,2.0,-0.046053127495789936
